iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,15,OptimalGlobal,11.0941321758869,1.789,Feasible,115.865499963201,60.185
2,14,OptimalGlobal,10.2283119523932,1.242,Feasible,29.7051233346385,60.515
3,13,OptimalGlobal,11.8123488746782,1.783,Feasible,35.228965265858,60.918
4,12,OptimalGlobal,14.120915856415,1.575,Feasible,12.2260217867806,60.445
5,11,OptimalGlobal,11.6670069629779,2.053,Feasible,119.463474039263,60.216
6,10,OptimalGlobal,16.0747507467767,1.653,Feasible,119.836782872539,60.232
7,9,OptimalGlobal,15.5756434336056,2.85,Feasible,9.5737659121932,60.437
8,8,OptimalGlobal,13.926977755252,1.157,Feasible,109.621799291649,60.126
9,7,OptimalGlobal,10.6068245493788,4.3,Feasible,113.80499850458,60.157
10,6,OptimalGlobal,22.4254877230649,5.302,Feasible,106.852688655057,60.135
11,5,OptimalGlobal,16.0305177836327,3.056,Feasible,117.36760623308,60.113
12,4,OptimalGlobal,20.9557425034005,1.626,Feasible,110.926580265803,60.092
13,3,OptimalGlobal,45.1862876361793,1.494,Feasible,108.862157247781,60.091
14,2,OptimalGlobal,28.0589293868453,1.432,Feasible,101.955819924248,60.124
15,1,OptimalGlobal,67.3860103583594,0.08,Feasible,79.6389928772911,60.164
