iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,20,OptimalGlobal,8.92602862795634,1.237,OptimalGlobal,9.76460872660452,2.278
2,19,OptimalGlobal,6.48644144292628,1.706,OptimalGlobal,9.76460872660452,2.018
3,18,OptimalGlobal,5.64740881373652,1.338,OptimalGlobal,9.76460872660452,2.043
4,17,OptimalGlobal,5.52264961311752,1.321,OptimalGlobal,9.76460872660452,1.917
5,16,OptimalGlobal,6.02053330533918,1.384,OptimalGlobal,9.76460872660452,2.074
6,15,OptimalGlobal,5.76798192067443,1.001,OptimalGlobal,9.76460872660452,1.763
7,14,OptimalGlobal,5.3477739270171,2.032,OptimalGlobal,9.76460872660452,1.648
8,13,OptimalGlobal,5.53918416315057,1.121,OptimalGlobal,9.76460872660452,1.566
9,12,OptimalGlobal,5.90660443973565,1.298,OptimalGlobal,9.76460872660452,1.474
10,11,OptimalGlobal,6.76931649492481,1.793,OptimalGlobal,9.76460872660452,1.374
11,10,OptimalGlobal,5.23324891204207,1.71,OptimalGlobal,9.76460872660452,1.243
12,9,OptimalGlobal,10.8557098156932,0.709,OptimalGlobal,9.76460872660452,1.14
13,8,OptimalGlobal,4.55609646561828,0.708,OptimalGlobal,9.76460872660452,0.981
14,7,OptimalGlobal,3.92223758461571,0.761,OptimalGlobal,9.76460872660452,0.882
15,6,OptimalGlobal,8.9991342911175,0.624,OptimalGlobal,9.76460872660452,0.783
16,5,OptimalGlobal,7.78195433899329,0.642,OptimalGlobal,9.76460872660452,0.684
17,4,OptimalGlobal,10.6875854176181,0.565,OptimalGlobal,9.76460872660452,0.585
18,3,OptimalGlobal,17.0283161447361,0.495,OptimalGlobal,9.76460872660452,0.541
19,2,OptimalGlobal,27.1498255474865,0.148,OptimalGlobal,9.76460872660452,0.413
20,1,OptimalGlobal,49.1473874457137,0.028,OptimalGlobal,9.76460872660452,0.236
