iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,14,OptimalGlobal,9.08294684084474,0.17,OptimalGlobal,9.97016615748286,2.0
2,13,OptimalGlobal,7.52878050435015,0.165,OptimalGlobal,9.97016615748286,2.257
3,12,OptimalGlobal,6.96316034296252,0.165,OptimalGlobal,9.97016615748287,2.114
4,11,OptimalGlobal,6.75843001121954,0.146,OptimalGlobal,9.97016615748287,2.623
5,10,OptimalGlobal,7.04409434072893,0.142,OptimalGlobal,9.97016615748286,1.63
6,9,OptimalGlobal,7.70333080607035,0.133,OptimalGlobal,9.97016615748286,2.298
7,8,OptimalGlobal,6.17911315356177,0.117,OptimalGlobal,9.97016615748286,1.339
8,7,OptimalGlobal,5.42568895804067,0.11,OptimalGlobal,9.97016615748287,1.2
9,6,OptimalGlobal,5.95587730944097,0.093,OptimalGlobal,9.97016615748286,1.27
10,5,OptimalGlobal,5.36215792005388,0.086,OptimalGlobal,9.97016615748286,0.874
11,4,OptimalGlobal,4.79652711754568,0.074,OptimalGlobal,9.97016615748287,1.206
12,3,OptimalGlobal,7.28383088606349,0.064,OptimalGlobal,9.97016615748287,0.67
13,2,OptimalGlobal,7.10861819274038,0.038,OptimalGlobal,9.97016615748287,0.831
14,1,OptimalGlobal,7.23878681211079,0.02,OptimalGlobal,9.97016615748286,0.36
