iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,29,630,False,True,1491.3099365234375,1917.9635009765625,38.61748226546414,43.79456017562641,28.699289321899414,29.858688354492188,0.6100589632987976,0.5531964898109436,0.0
2,28,609,False,False,34.03389358520508,204.80224609375,5.833857521846508,14.310913531069566,4.3545145988464355,9.082993507385254,0.5607277154922485,-1.660405158996582,3.550450374139473
3,27,588,False,False,10.185291290283203,295.8162841796875,3.191440315951906,17.199310572801675,2.228754997253418,10.81872844696045,0.8685393929481506,-2.8426883220672607,3.535464708926156
4,26,567,False,False,4.585103988647461,331.7610168457031,2.141285592499856,18.214308025442612,1.4298346042633057,11.459776878356934,0.9408205151557922,-3.309614658355713,3.512657857965678
5,25,546,False,False,4.6341233253479,323.9649658203125,2.1527014018084114,17.999026802033285,1.465517520904541,10.65118408203125,0.9401878118515015,-3.208343029022217,3.500853455858305
6,24,525,False,False,2.887219190597534,350.9881591796875,1.6991819180410126,18.734677984414024,1.1092745065689087,10.852054595947266,0.9627349376678467,-3.559377670288086,3.589085952145979
7,23,504,False,False,3.1265363693237305,358.5582275390625,1.7682014504359311,18.935633803468594,1.1977187395095825,11.427865982055664,0.9596461057662964,-3.6577138900756836,3.607730326941237
8,22,483,False,False,2.7227518558502197,402.8526611328125,1.6500763181896223,20.071189828528166,1.1193920373916626,12.306797981262207,0.9648576974868774,-4.233103275299072,3.5704500728752464
9,21,462,False,False,6.337190628051758,430.81317138671875,2.517377728520644,20.756039395480023,1.8808718919754028,12.709863662719727,0.9182064533233643,-4.5963134765625,4.789236571174115
10,20,441,False,False,5.3054070472717285,497.6718444824219,2.303346922908429,22.3085598926157,1.6850292682647705,13.742152214050293,0.9315236210823059,-5.464815616607666,3.5213699019514024
11,19,420,False,False,5.487093448638916,518.4862670898438,2.342454577710935,22.770293522259298,1.697669267654419,14.16100788116455,0.9291785955429077,-5.7351975440979,3.6126872228924185
12,18,399,False,False,4.701874256134033,510.6456298828125,2.168380560725915,22.597469546009183,1.5428504943847656,14.703356742858887,0.9393133521080017,-5.6333465576171875,3.6204298329539597
13,17,378,False,False,5.526434421539307,540.77587890625,2.3508369619221376,23.254588340932848,1.7326823472976685,14.729866981506348,0.9286708235740662,-6.024742126464844,3.4790684550534934
14,16,357,False,False,6.81265926361084,324.3350830078125,2.6101071364238746,18.00930545600836,1.938499927520752,12.344819068908691,0.9120696783065796,-3.213150978088379,3.5586302818264812
15,15,336,False,False,7.356369495391846,324.74017333984375,2.7122627998392494,18.020548641477145,2.021704912185669,12.442012786865234,0.9050520658493042,-3.2184128761291504,3.6092073309700936
16,14,315,False,False,10.121744155883789,277.9775085449219,3.181468867659055,16.672657512973807,2.4218404293060303,12.109745979309082,0.8693596124649048,-2.6109607219696045,3.44970715790987
17,13,294,False,False,8.823805809020996,280.6357116699219,2.970489153156597,16.75218528043198,2.1996853351593018,12.127460479736328,0.8861119747161865,-2.645490884780884,3.5610114398878068
18,12,273,False,False,12.734405517578125,283.3858947753906,3.5685298818390363,16.834069465681512,2.732724666595459,12.31158447265625,0.8356382250785828,-2.681216239929199,3.4795069091487676
19,11,252,False,False,17.297378540039062,276.3819580078125,4.159011726364698,16.624739336537356,3.2170374393463135,12.262462615966797,0.7767443656921387,-2.5902340412139893,3.5186309199780226
20,10,231,False,False,19.499713897705078,261.29998779296875,4.415848038339304,16.164776144226952,3.5471248626708984,12.136197090148926,0.7483190298080444,-2.394317865371704,3.4882918561343104
21,9,210,False,False,31.323951721191406,192.08203125,5.59678047820275,13.859366192218172,4.478332996368408,10.236205101013184,0.5957046747207642,-1.4951682090759277,3.5980271250009537
22,8,189,False,False,28.974014282226562,194.9687957763672,5.382751553083847,13.963122708633882,4.293476104736328,10.634085655212402,0.6260351538658142,-1.5326673984527588,3.59859988396056
23,7,168,False,False,50.17306137084961,173.74929809570312,7.083294528032108,13.181399701689617,5.8385748863220215,9.757838249206543,0.3524210453033447,-1.257023811340332,3.608847615076229
24,6,147,False,False,44.322837829589844,157.8467559814453,6.657539923244159,12.56370789144054,5.482631206512451,9.607405662536621,0.4279293417930603,-1.050447940826416,3.576567313168198
25,5,126,False,False,55.78746032714844,147.4055938720703,7.4691003693315325,12.141070540610094,6.007291316986084,9.929194450378418,0.27995651960372925,-0.9148160219192505,3.51898025511764
26,4,105,False,False,70.5062026977539,163.98330688476562,8.396797169025456,12.805596701628769,7.004199028015137,10.109201431274414,0.08998304605484009,-1.1301624774932861,3.59499236010015
27,3,84,False,False,64.87897491455078,153.9452667236328,8.054748594124511,12.407468183462443,6.912313938140869,9.648300170898438,0.16261321306228638,-0.9997670650482178,3.4341157630551606
28,2,63,False,False,83.06672668457031,141.56231689453125,9.114094945992735,11.89799633949058,7.550471305847168,9.972116470336914,-0.07213437557220459,-0.8389111757278442,3.5359558120835572
29,1,42,False,False,100.95557403564453,127.64163970947266,10.0476651036768,11.297859961491497,8.011569023132324,9.052692413330078,-0.3030240535736084,-0.658079981803894,3.4152472401037812
30,0,21,True,False,107.11139678955078,130.85092163085938,10.349463599121975,11.439008769594478,8.468884468078613,9.459710121154785,-0.38247668743133545,-0.6997687816619873,3.490345526020974
