iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,15,OptimalGlobal,10.2758700735991,0.435,OptimalGlobal,7.70968992289797,5.741
2,14,OptimalGlobal,7.96621317502277,0.612,OptimalGlobal,7.70968992289797,11.007
3,13,OptimalGlobal,8.14394816623957,0.591,OptimalGlobal,7.70968992289797,13.685
4,12,OptimalGlobal,8.82782391715849,0.421,OptimalGlobal,7.70968992289797,10.037
5,11,OptimalGlobal,5.76626615406233,0.333,OptimalGlobal,7.70968992289797,4.929
6,10,OptimalGlobal,5.99587908588607,0.546,OptimalGlobal,7.70968992289797,10.17
7,9,OptimalGlobal,5.3426031893367,0.376,OptimalGlobal,7.70968992289798,14.764
8,8,OptimalGlobal,6.09038463460228,0.662,OptimalGlobal,7.70968992289797,14.384
9,7,OptimalGlobal,6.9134445193132,0.406,OptimalGlobal,7.70968992289797,26.195
10,6,OptimalGlobal,5.2613156938793,0.487,OptimalGlobal,7.70968992289797,10.898
11,5,OptimalGlobal,5.92830527440856,0.354,OptimalGlobal,7.70968992289797,10.088
12,4,OptimalGlobal,8.4066414703812,0.316,OptimalGlobal,7.70968992289797,13.778
13,3,OptimalGlobal,10.9221925397036,0.301,OptimalGlobal,7.70968992289797,9.146
14,2,OptimalGlobal,6.86603242790642,0.202,OptimalGlobal,7.70968992289797,4.545
15,1,OptimalGlobal,18.3071521330795,0.042,OptimalGlobal,7.70968992289797,28.437
