iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,20,OptimalGlobal,9.65034659609751,1.349,OptimalGlobal,10.1332952671639,2.251
2,19,OptimalGlobal,6.90684755160794,0.755,OptimalGlobal,10.1332952671639,2.169
3,18,OptimalGlobal,5.53318425382086,1.449,OptimalGlobal,10.1332952671639,2.001
4,17,OptimalGlobal,5.42726606423554,0.868,OptimalGlobal,10.1332952671639,1.935
5,16,OptimalGlobal,5.24322829104974,0.735,OptimalGlobal,10.1332952671639,1.999
6,15,OptimalGlobal,5.40370085818979,1.131,OptimalGlobal,10.1332952671639,1.625
7,14,OptimalGlobal,5.12963170346756,1.281,OptimalGlobal,10.1332952671639,1.712
8,13,OptimalGlobal,6.32764010757764,0.861,OptimalGlobal,10.1332952671639,1.588
9,12,OptimalGlobal,4.66696076125011,0.727,OptimalGlobal,10.1332952671639,1.493
10,11,OptimalGlobal,4.03689839817458,1.312,OptimalGlobal,10.1332952671639,1.355
11,10,OptimalGlobal,3.89847223375723,0.821,OptimalGlobal,10.1332952671639,1.253
12,9,OptimalGlobal,4.65111699730653,0.703,OptimalGlobal,10.1332952671639,1.121
13,8,OptimalGlobal,4.96338945077956,0.752,OptimalGlobal,10.1332952671639,0.917
14,7,OptimalGlobal,4.03913726701605,0.76,OptimalGlobal,10.1332952671639,0.869
15,6,OptimalGlobal,6.06711061784696,0.625,OptimalGlobal,10.1332952671639,0.758
16,5,OptimalGlobal,5.71310328784915,0.639,OptimalGlobal,10.1332952671639,0.69
17,4,OptimalGlobal,6.32557108294834,0.555,OptimalGlobal,10.1332952671639,0.58
18,3,OptimalGlobal,11.5870409943853,0.486,OptimalGlobal,10.1332952671639,0.504
19,2,OptimalGlobal,14.8947873768085,0.16,OptimalGlobal,10.1332952671639,0.393
20,1,OptimalGlobal,29.8853403710801,0.03,OptimalGlobal,10.1332952671639,0.286
