iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,20,OptimalGlobal,15.2926679171913,0.402,OptimalGlobal,15.2840611798351,1.926
2,19,OptimalGlobal,13.5551378956,0.428,OptimalGlobal,15.2840611798351,1.727
3,18,OptimalGlobal,11.9668513771641,0.406,OptimalGlobal,15.2840611798351,1.746
4,17,OptimalGlobal,11.4759946898599,0.345,OptimalGlobal,15.2840611798351,1.647
5,16,OptimalGlobal,11.6237030816512,0.396,OptimalGlobal,15.2840611798351,1.701
6,15,OptimalGlobal,11.2624901782013,0.426,OptimalGlobal,15.2840611798351,1.497
7,14,OptimalGlobal,10.2602951538515,0.361,OptimalGlobal,15.2840611798351,1.355
8,13,OptimalGlobal,9.73990974458767,0.299,OptimalGlobal,15.2840611798351,1.252
9,12,OptimalGlobal,8.84522232355509,0.358,OptimalGlobal,15.2840611798351,1.061
10,11,OptimalGlobal,8.43615883614771,0.297,OptimalGlobal,15.2840611798351,0.992
11,10,OptimalGlobal,7.77547636431415,0.279,OptimalGlobal,15.2840611798351,0.886
12,9,OptimalGlobal,8.05990820805767,0.209,OptimalGlobal,15.2840611798351,0.808
13,8,OptimalGlobal,4.58562701610484,0.191,OptimalGlobal,15.2840611798351,0.712
14,7,OptimalGlobal,4.61508068322586,0.19,OptimalGlobal,15.2840611798351,0.661
15,6,OptimalGlobal,7.81446826973376,0.16,OptimalGlobal,15.2840611798351,0.578
16,5,OptimalGlobal,7.78211875500012,0.144,OptimalGlobal,15.2840611798351,0.504
17,4,OptimalGlobal,7.73510587365814,0.106,OptimalGlobal,15.2840611798351,0.428
18,3,OptimalGlobal,9.58345234941202,0.087,OptimalGlobal,15.2840611798351,0.345
19,2,OptimalGlobal,12.2736033494866,0.034,OptimalGlobal,15.2840611798351,0.26
20,1,OptimalGlobal,20.0022295837599,0.02,OptimalGlobal,15.2840611798351,0.182
