iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,7.72737976129758,0.482,OptimalGlobal,7.70968992289797,12.293
2,28,OptimalGlobal,5.69373785678424,0.422,OptimalGlobal,7.70968992289797,9.166
3,27,OptimalGlobal,4.90680909421091,0.42,OptimalGlobal,7.70968992289797,11.316
4,26,OptimalGlobal,4.59618198006736,0.409,OptimalGlobal,7.70968992289797,7.025
5,25,OptimalGlobal,4.42172202469039,0.423,OptimalGlobal,7.70968992289797,4.539
6,24,OptimalGlobal,4.23456524438657,0.405,OptimalGlobal,7.70968992289797,4.38
7,23,OptimalGlobal,3.87166118151471,0.382,OptimalGlobal,7.70968992289797,8.88
8,22,OptimalGlobal,3.64209193588121,0.371,OptimalGlobal,7.70968992289797,3.93
9,21,OptimalGlobal,3.00501163566956,0.287,OptimalGlobal,7.70968992289797,7.346
10,20,OptimalGlobal,3.23805444120505,0.333,OptimalGlobal,7.70968992289797,10.655
11,19,OptimalGlobal,3.01253708997195,0.306,OptimalGlobal,7.70968992289797,15.324
12,18,OptimalGlobal,3.19206343054096,0.255,OptimalGlobal,7.70968992289797,3.095
13,17,OptimalGlobal,3.18125910739934,0.243,OptimalGlobal,7.70968992289797,2.859
14,16,OptimalGlobal,3.21919385328475,0.224,OptimalGlobal,7.70968992289797,9.212
15,15,OptimalGlobal,3.20400174307241,0.297,OptimalGlobal,7.70968992289797,2.701
16,14,OptimalGlobal,3.05644148462787,0.256,OptimalGlobal,7.70968992289797,6.612
17,13,OptimalGlobal,3.12806114263141,0.265,OptimalGlobal,7.70968992289797,4.94
18,12,OptimalGlobal,2.95318792051811,0.265,OptimalGlobal,7.70968992289797,9.45
19,11,OptimalGlobal,3.27729866630393,0.325,OptimalGlobal,7.70968992289797,2.284
20,10,OptimalGlobal,3.60901459804793,0.326,OptimalGlobal,7.70968992289797,3.009
21,9,OptimalGlobal,3.09369029708914,0.233,OptimalGlobal,7.70968992289797,2.56
22,8,OptimalGlobal,3.88087498872751,0.295,OptimalGlobal,7.70968992289797,2.191
23,7,OptimalGlobal,3.81247066385577,0.287,OptimalGlobal,7.70968992289797,3.753
24,6,OptimalGlobal,4.34707902634298,0.178,OptimalGlobal,7.70968992289797,3.123
25,5,OptimalGlobal,4.92401320548676,0.197,OptimalGlobal,7.70968992289797,3.392
26,4,OptimalGlobal,5.02001517690665,0.206,OptimalGlobal,7.70968992289797,6.002
27,3,OptimalGlobal,7.14488749605735,0.262,OptimalGlobal,7.70968992289797,3.622
28,2,OptimalGlobal,10.0624149325618,0.23,OptimalGlobal,7.70968992289797,21.143
29,1,OptimalGlobal,8.72690161402558,0.025,OptimalGlobal,7.70968992289797,21.778
