iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,20,OptimalGlobal,6.7967085366756,3.998,OptimalGlobal,7.57468738664133,21.63
2,19,OptimalGlobal,4.79481137054277,5.162,OptimalGlobal,7.57468738664132,16.726
3,18,OptimalGlobal,3.36406703288554,2.333,OptimalGlobal,7.57468738664132,16.877
4,17,OptimalGlobal,3.53909372190702,4.172,OptimalGlobal,7.57468738664132,2.211
5,16,OptimalGlobal,3.53573564018461,5.038,OptimalGlobal,7.57468738664132,1.948
6,15,OptimalGlobal,3.41750828271909,2.288,OptimalGlobal,7.57468738664132,1.71
7,14,OptimalGlobal,3.74691020368914,2.514,OptimalGlobal,7.57468738664133,1.596
8,13,OptimalGlobal,4.93675338307447,2.274,OptimalGlobal,7.57468738664133,10.496
9,12,OptimalGlobal,3.72540033464551,2.246,OptimalGlobal,7.57468738664132,1.432
10,11,OptimalGlobal,3.6097675220098,1.722,OptimalGlobal,7.57468738664133,14.545
11,10,OptimalGlobal,4.2000936065117,2.041,OptimalGlobal,7.57468738664132,6.871
12,9,OptimalGlobal,3.60059157792611,1.983,OptimalGlobal,7.57468738664132,6.062
13,8,OptimalGlobal,4.13235300414842,2.8,OptimalGlobal,7.57468738664133,20.441
14,7,OptimalGlobal,9.03959612499723,4.679,OptimalGlobal,7.57468738664132,5.794
15,6,OptimalGlobal,11.9461949692994,2.863,OptimalGlobal,7.57468738664133,4.916
16,5,OptimalGlobal,9.46966593266309,2.305,OptimalGlobal,7.57468738664132,3.907
17,4,OptimalGlobal,17.6385303063846,0.121,OptimalGlobal,7.57468738664133,5.107
18,3,OptimalGlobal,17.4004603370074,2.059,OptimalGlobal,7.57468738664133,3.523
19,2,OptimalGlobal,23.6916783178341,2.076,OptimalGlobal,7.57468738664132,1.933
20,1,OptimalGlobal,24.7112937021413,0.093,OptimalGlobal,7.57468738664132,2.883
