iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,49,50,False,True,127.8987045288086,157.2519073486328,11.309230943296216,12.540012254724187,9.089273452758789,10.332369804382324,0.12788647413253784,-0.15262925624847412,0.0
2,48,49,False,False,137.48660278320312,128.63702392578125,11.725468126399182,11.341826304691024,9.571999549865723,9.52160358428955,0.06250864267349243,0.057112932205200195,5.6797174219973385
3,47,48,False,False,143.51405334472656,135.15789794921875,11.979735111626074,11.625742898809467,9.669486999511719,9.687094688415527,0.02140873670578003,0.00931614637374878,5.440874536987394
4,46,47,False,False,142.44903564453125,127.18233489990234,11.935201533469439,11.277514571034805,9.707013130187988,9.408256530761719,0.028670966625213623,0.06777560710906982,5.451786999008618
5,45,46,False,False,137.90325927734375,127.80973052978516,11.743221843997658,11.305296569740449,9.49686336517334,9.619955062866211,0.05966752767562866,0.06317687034606934,5.591028239985462
6,44,45,False,False,130.63864135742188,153.80540466308594,11.429726215330875,12.40183069804962,9.186149597167969,10.533791542053223,0.10920339822769165,-0.12736690044403076,5.5656152680167
7,43,44,False,False,139.5080108642578,146.6270751953125,11.81135093307526,12.108966726988413,9.59997272491455,10.174681663513184,0.04872506856918335,-0.07475101947784424,5.71082086203387
8,42,43,False,False,129.0270233154297,136.0828094482422,11.359006264433068,11.665453675200215,9.158708572387695,9.779210090637207,0.12019270658493042,0.0025366544723510742,5.465127269970253
9,41,42,False,False,130.18716430664062,141.7970733642578,11.409958996711628,11.907857631171856,9.205140113830566,9.7664213180542,0.1122819185256958,-0.03934788703918457,5.552698173036333
10,40,41,False,False,130.18887329101562,146.983154296875,11.410033886497255,12.123660927990151,9.217035293579102,10.179920196533203,0.11227023601531982,-0.07736098766326904,5.345701506012119
11,39,40,False,False,143.1409912109375,135.42562866210938,11.964154429416961,11.637251765864198,9.661259651184082,9.588017463684082,0.02395254373550415,0.007353603839874268,5.449728281004354
12,38,39,False,False,132.02706909179688,148.90817260742188,11.490303263700087,12.20279363946723,9.298565864562988,10.301570892333984,0.0997360348701477,-0.09147107601165771,5.472191100008786
13,37,38,False,False,122.35001373291016,122.96430206298828,11.061194046435952,11.088927002329319,8.962016105651855,9.269304275512695,0.16572177410125732,0.09869301319122314,5.336904862953816
14,36,37,False,False,126.88133239746094,121.7330551147461,11.264161415634142,11.033270372593345,9.148859977722168,9.20011043548584,0.13482367992401123,0.10771787166595459,5.383621434972156
15,35,36,False,False,129.7122039794922,136.03443908691406,11.389126567893264,11.663380259895245,9.246955871582031,9.990426063537598,0.1155206561088562,0.002891242504119873,5.380651518004015
16,34,35,False,False,142.40866088867188,138.01187133789062,11.9335099986832,11.747845391300084,9.711335182189941,9.9556884765625,0.028946220874786377,-0.011603116989135742,5.537276816030499
17,33,34,False,False,121.3469467163086,136.1641845703125,11.015759016804452,11.668941021802814,8.982043266296387,9.976434707641602,0.17256146669387817,0.0019401907920837402,5.4789434089907445
18,32,33,False,False,136.7587127685547,143.1249542236328,11.694388088675469,11.963484200835174,9.543394088745117,9.937250137329102,0.06747198104858398,-0.04908108711242676,5.238662430027034
19,31,32,False,False,136.02716064453125,125.7740478515625,11.663068234582667,11.214902935449887,9.484893798828125,9.363690376281738,0.07246023416519165,0.07809805870056152,5.776648326020222
20,30,31,False,False,127.69705963134766,150.3619384765625,11.300312368751037,12.262215887700009,9.187153816223145,10.518285751342773,0.12926143407821655,-0.1021268367767334,5.482962265959941
21,29,30,False,False,127.0937728881836,126.83251190185547,11.273587401008767,11.261994135225585,9.168198585510254,9.51351547241211,0.1333751082420349,0.07033973932266235,5.282693280954845
22,28,29,False,False,141.05413818359375,136.1631317138672,11.87662149702489,11.668895908091184,9.644173622131348,9.747905731201172,0.03818237781524658,0.0019478797912597656,5.3548917430453
23,27,28,False,False,119.88704681396484,131.43666076660156,10.949294352329964,11.464582886725603,8.903932571411133,9.932262420654297,0.1825162172317505,0.03659212589263916,5.371173818013631
