iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,4.42593973229078,0.311,OptimalGlobal,5.78309725046603,2.941
2,28,OptimalGlobal,3.42226330531925,0.339,OptimalGlobal,5.78309725046602,3.72
3,27,OptimalGlobal,2.86850049585157,0.32,OptimalGlobal,5.78309725046603,3.247
4,26,OptimalGlobal,2.52660951112197,0.325,OptimalGlobal,5.78309725046603,3.487
5,25,OptimalGlobal,2.40214338971817,0.253,OptimalGlobal,5.78309725046603,3.405
6,24,OptimalGlobal,2.46829418819835,0.305,OptimalGlobal,5.78309725046603,2.798
7,23,OptimalGlobal,2.49478821939646,0.279,OptimalGlobal,5.78309725046603,2.904
8,22,OptimalGlobal,2.51643919010935,0.268,OptimalGlobal,5.78309725046603,2.633
9,21,OptimalGlobal,2.52297128863499,0.224,OptimalGlobal,5.78309725046603,2.991
10,20,OptimalGlobal,2.49443774479701,0.218,OptimalGlobal,5.78309725046603,2.438
11,19,OptimalGlobal,2.40936460756464,0.211,OptimalGlobal,5.78309725046602,2.516
12,18,OptimalGlobal,2.5825317538588,0.197,OptimalGlobal,5.78309725046603,2.453
13,17,OptimalGlobal,2.49799286404751,0.186,OptimalGlobal,5.78309725046603,2.501
14,16,OptimalGlobal,2.66683510320632,0.183,OptimalGlobal,5.78309725046603,2.261
15,15,OptimalGlobal,2.76856840090571,0.17,OptimalGlobal,5.78309725046603,2.155
16,14,OptimalGlobal,3.0572098393781,0.159,OptimalGlobal,5.78309725046602,2.32
17,13,OptimalGlobal,3.43407559384225,0.144,OptimalGlobal,5.78309725046603,1.781
18,12,OptimalGlobal,3.48648344611085,0.137,OptimalGlobal,5.78309725046602,1.732
19,11,OptimalGlobal,3.79603016490569,0.136,OptimalGlobal,5.78309725046603,1.782
20,10,OptimalGlobal,4.18984822665923,0.156,OptimalGlobal,5.78309725046603,1.677
21,9,OptimalGlobal,4.14057339160211,0.118,OptimalGlobal,5.78309725046603,1.399
22,8,OptimalGlobal,4.52249613183712,0.106,OptimalGlobal,5.78309725046602,1.166
23,7,OptimalGlobal,4.74407483801329,0.105,OptimalGlobal,5.78309725046602,1.386
24,6,OptimalGlobal,4.95851196130183,0.099,OptimalGlobal,5.78309725046603,0.747
25,5,OptimalGlobal,5.21824984372108,0.073,OptimalGlobal,5.78309725046603,0.891
26,4,OptimalGlobal,5.15714725212687,0.048,OptimalGlobal,5.78309725046603,0.669
27,3,OptimalGlobal,5.77580191057645,0.042,OptimalGlobal,5.78309725046602,0.947
28,2,OptimalGlobal,6.10340724599694,0.023,OptimalGlobal,5.78309725046603,0.972
29,1,OptimalGlobal,8.00064264449063,0.016,OptimalGlobal,5.78309725046603,0.851
