iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,20,OptimalGlobal,6.74845599083097,1.857,OptimalGlobal,7.11540399616087,2.224
2,19,OptimalGlobal,6.18269828899878,1.305,OptimalGlobal,7.11540399616087,1.917
3,18,OptimalGlobal,4.86371154731096,1.289,OptimalGlobal,7.11540399616087,2.01
4,17,OptimalGlobal,4.57580083915439,1.585,OptimalGlobal,7.11540399616087,1.874
5,16,OptimalGlobal,4.50075291792636,1.137,OptimalGlobal,7.11540399616087,2.072
6,15,OptimalGlobal,4.30963401638089,1.378,OptimalGlobal,7.11540399616087,1.676
7,14,OptimalGlobal,3.88919614730072,1.2,OptimalGlobal,7.11540399616087,1.575
8,13,OptimalGlobal,8.07495301860195,1.171,OptimalGlobal,7.11540399616087,1.473
9,12,OptimalGlobal,5.75279745154236,1.096,OptimalGlobal,7.11540399616087,1.315
10,11,OptimalGlobal,5.58428342974578,0.915,OptimalGlobal,7.11540399616087,1.223
11,10,OptimalGlobal,4.1334641014654,0.928,OptimalGlobal,7.11540399616087,1.418
12,9,OptimalGlobal,5.94167896204741,0.796,OptimalGlobal,7.11540399616087,1.113
13,8,OptimalGlobal,4.26077420101384,0.804,OptimalGlobal,7.11540399616087,0.968
14,7,OptimalGlobal,3.12701383975775,0.724,OptimalGlobal,7.11540399616087,0.885
15,6,OptimalGlobal,5.05796492388443,0.64,OptimalGlobal,7.11540399616087,0.808
16,5,OptimalGlobal,4.50195591134441,0.676,OptimalGlobal,7.11540399616087,0.719
17,4,OptimalGlobal,5.40379486766202,0.592,OptimalGlobal,7.11540399616087,0.637
18,3,OptimalGlobal,9.02296050898306,0.468,OptimalGlobal,7.11540399616087,0.542
19,2,OptimalGlobal,16.60989587003,0.138,OptimalGlobal,7.11540399616087,0.428
20,1,OptimalGlobal,28.1735143875569,0.029,OptimalGlobal,7.11540399616087,0.311
