iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,20,630,False,True,1491.3099365234375,1917.9635009765625,38.61748226546414,43.79456017562641,28.699289321899414,29.858688354492188,0.6100589632987976,0.5531964898109436,0.0
2,19,600,False,False,22.34066390991211,234.29554748535156,4.726591151127005,15.30671576417853,3.521627902984619,9.818973541259766,0.6765148043632507,-2.1135623455047607,3.559981388039887
3,18,570,False,False,3.905055046081543,244.72386169433594,1.9761212123960268,15.643652440984999,1.1316391229629517,9.89218521118164,0.9434561133384705,-2.2521445751190186,3.5256175599060953
4,17,540,False,False,1.1254106760025024,217.99681091308594,1.0608537486395109,14.76471506372832,0.5099425315856934,9.50614070892334,0.9837044477462769,-1.896967887878418,3.584352161968127
5,16,510,False,False,1.6122844219207764,289.090576171875,1.2697576232969725,17.002663796354824,0.8663186430931091,11.186379432678223,0.9766546487808228,-2.841735363006592,3.5738798391539603
6,15,480,False,False,3.144923210144043,207.7255096435547,1.7733931346839151,14.412685719308344,1.1718344688415527,9.831916809082031,0.9544625878334045,-1.760472059249878,3.5914797091390938
7,14,450,False,False,4.18840217590332,229.39549255371094,2.0465586177540382,15.14580775507569,1.300050973892212,10.277688980102539,0.939353346824646,-2.048445224761963,3.523892326047644
8,13,420,False,False,204.54132080078125,2840.68408203125,14.301794321020745,53.2980682767326,10.8850736618042,34.545135498046875,-1.96168851852417,-36.74995803833008,3.4898129920475185
9,12,390,False,False,50.5777702331543,1117.41650390625,7.111804991220885,33.42778042147354,5.451615810394287,22.135610580444336,0.26765120029449463,-13.849390029907227,3.4741874230094254
10,11,360,False,False,28.04852867126465,963.8820190429688,5.296086165392766,31.046449379002564,4.011215686798096,20.961225509643555,0.5938668847084045,-11.809063911437988,3.5983278709463775
11,10,330,False,False,8.820703506469727,976.7322387695312,2.9699669200968764,31.252715702311875,2.1912851333618164,21.279481887817383,0.8722792267799377,-11.97983169555664,3.476545104989782
12,9,300,False,False,146.5207061767578,660.8068237304688,12.10457377096599,25.706163146811093,9.672584533691406,17.819347381591797,-1.1215696334838867,-7.781486511230469,3.5875116949900985
13,8,270,False,False,39.821537017822266,659.6882934570312,6.310430810794321,25.68439786051118,5.188239097595215,20.478906631469727,0.4233977794647217,-7.766622543334961,3.4580362229608
14,7,240,False,False,15.999558448791504,541.2960815429688,3.999944805718137,23.265770598520238,3.05991268157959,17.984045028686523,0.7683318853378296,-6.19330358505249,3.5256891208700836
15,6,210,False,False,61.91802215576172,1156.2064208984375,7.868800553817699,34.00303546594682,5.978857517242432,24.462120056152344,0.10344815254211426,-14.364870071411133,3.474440534133464
16,5,180,False,False,36.872135162353516,1068.8055419921875,6.072243009165025,32.69259154597854,4.702624797821045,23.21660614013672,0.46610409021377563,-13.203396797180176,3.4887695668730885
17,4,150,False,False,29.365964889526367,1035.5401611328125,5.419037265928918,32.179809836803145,4.014545440673828,22.839365005493164,0.5747908353805542,-12.761331558227539,3.460160816088319
18,3,120,False,False,42.062496185302734,1033.3472900390625,6.48556059144487,32.14571962235505,5.034185886383057,22.553855895996094,0.39094942808151245,-12.73219108581543,3.4648692291229963
19,2,90,False,False,634.9481811523438,1352.7091064453125,25.198178131609907,36.77919393414315,18.5982608795166,26.9726619720459,-8.193833351135254,-16.9762020111084,3.52080208202824
20,1,60,False,False,1768.20166015625,2319.287353515625,42.049990013747326,48.15897998832227,30.626405715942383,36.11033248901367,-24.602956771850586,-29.821096420288086,4.160621698945761
21,0,30,True,False,880.9237670898438,1211.4644775390625,29.680359955530253,34.80609828089128,25.124170303344727,29.897010803222656,-11.755475044250488,-15.099197387695312,3.4449319660197943
