iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,20,OptimalGlobal,19.8928176129236,0.428,OptimalGlobal,19.5245769867429,1.973
2,19,OptimalGlobal,18.6283653572299,0.466,OptimalGlobal,19.5245769867429,1.705
3,18,OptimalGlobal,16.4429895411034,0.397,OptimalGlobal,19.5245769867429,1.721
4,17,OptimalGlobal,15.9967043316975,0.451,OptimalGlobal,19.5245769867429,1.613
5,16,OptimalGlobal,16.6672061822946,0.462,OptimalGlobal,19.5245769867429,1.713
6,15,OptimalGlobal,14.2745934711507,0.421,OptimalGlobal,19.5245769867429,1.453
7,14,OptimalGlobal,13.0745154673574,0.357,OptimalGlobal,19.5245769867429,1.388
8,13,OptimalGlobal,12.3318029038549,0.346,OptimalGlobal,19.5245769867429,1.218
9,12,OptimalGlobal,13.8539968282244,0.338,OptimalGlobal,19.5245769867429,1.071
10,11,OptimalGlobal,14.7759387870526,0.283,OptimalGlobal,19.5245769867429,0.98
11,10,OptimalGlobal,12.6206768829895,0.278,OptimalGlobal,19.5245769867429,0.892
12,9,OptimalGlobal,12.1188014707336,0.209,OptimalGlobal,19.5245769867429,0.818
13,8,OptimalGlobal,6.03597702196963,0.207,OptimalGlobal,19.5245769867429,0.725
14,7,OptimalGlobal,6.72476621926499,0.199,OptimalGlobal,19.5245769867429,0.663
15,6,OptimalGlobal,13.8634434530313,0.164,OptimalGlobal,19.5245769867429,0.575
16,5,OptimalGlobal,14.9221535152808,0.142,OptimalGlobal,19.5245769867429,0.514
17,4,OptimalGlobal,11.7088396256226,0.126,OptimalGlobal,19.5245769867429,0.435
18,3,OptimalGlobal,9.84465912198574,0.097,OptimalGlobal,19.5245769867429,0.347
19,2,OptimalGlobal,15.8801663701364,0.038,OptimalGlobal,19.5245769867429,0.259
20,1,OptimalGlobal,34.128330057563,0.02,OptimalGlobal,19.5245769867429,0.182
