iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,20,OptimalGlobal,7.6867886046489,2.186,OptimalGlobal,8.08795194029053,2.294
2,19,OptimalGlobal,6.72447811817301,1.358,OptimalGlobal,8.08795194029053,2.122
3,18,OptimalGlobal,5.74704561044492,1.738,OptimalGlobal,8.08795194029053,2.091
4,17,OptimalGlobal,5.8598772283696,1.429,OptimalGlobal,8.08795194029053,2.041
5,16,OptimalGlobal,6.97450440841811,1.495,OptimalGlobal,8.08795194029053,2.172
6,15,OptimalGlobal,6.47435590456567,1.125,OptimalGlobal,8.08795194029053,1.819
7,14,OptimalGlobal,5.99155673919434,1.12,OptimalGlobal,8.08795194029053,1.706
8,13,OptimalGlobal,5.92205577410558,1.238,OptimalGlobal,8.08795194029053,1.615
9,12,OptimalGlobal,7.04251265754665,1.19,OptimalGlobal,8.08795194029053,1.433
10,11,OptimalGlobal,6.98476322839189,1.254,OptimalGlobal,8.08795194029053,1.383
11,10,OptimalGlobal,6.5242712320105,1.318,OptimalGlobal,8.08795194029053,1.285
12,9,OptimalGlobal,14.0432029344996,0.879,OptimalGlobal,8.08795194029053,1.146
13,8,OptimalGlobal,6.74417447176026,0.894,OptimalGlobal,8.08795194029053,1.006
14,7,OptimalGlobal,5.51004501614799,0.904,OptimalGlobal,8.08795194029053,0.899
15,6,OptimalGlobal,10.4034845784982,0.711,OptimalGlobal,8.08795194029053,0.789
16,5,OptimalGlobal,9.59740721892724,0.63,OptimalGlobal,8.08795194029053,0.686
17,4,OptimalGlobal,11.0507852940506,0.587,OptimalGlobal,8.08795194029053,0.6
18,3,OptimalGlobal,17.1439840039576,0.547,OptimalGlobal,8.08795194029053,0.542
19,2,OptimalGlobal,29.8865105416104,0.132,OptimalGlobal,8.08795194029053,0.411
20,1,OptimalGlobal,55.2591376539261,0.029,OptimalGlobal,8.08795194029053,0.227
