iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,20,OptimalGlobal,6.86046213696291,1.805,OptimalGlobal,7.06510263334453,2.245
2,19,OptimalGlobal,6.39578272134141,1.022,OptimalGlobal,7.06510263334453,1.995
3,18,OptimalGlobal,5.58591833488161,1.129,OptimalGlobal,7.06510263334453,2.058
4,17,OptimalGlobal,5.6235679361361,1.092,OptimalGlobal,7.06510263334453,1.893
5,16,OptimalGlobal,5.76662537299353,1.662,OptimalGlobal,7.06510263334453,2.064
6,15,OptimalGlobal,5.82781830111946,1.378,OptimalGlobal,7.06510263334453,1.627
7,14,OptimalGlobal,5.59233769099635,1.058,OptimalGlobal,7.06510263334453,1.671
8,13,OptimalGlobal,8.55047041983708,1.604,OptimalGlobal,7.06510263334453,1.556
9,12,OptimalGlobal,6.49693740040677,1.001,OptimalGlobal,7.06510263334453,1.329
10,11,OptimalGlobal,5.98773782430147,1.031,OptimalGlobal,7.06510263334453,1.373
11,10,OptimalGlobal,5.25427447242472,1.013,OptimalGlobal,7.06510263334453,1.278
12,9,OptimalGlobal,6.50069348283199,0.717,OptimalGlobal,7.06510263334453,1.143
13,8,OptimalGlobal,4.71587422042217,0.736,OptimalGlobal,7.06510263334453,0.923
14,7,OptimalGlobal,3.62298300702001,0.729,OptimalGlobal,7.06510263334453,0.825
15,6,OptimalGlobal,4.62840933527681,0.684,OptimalGlobal,7.06510263334453,0.757
16,5,OptimalGlobal,3.92842001571103,0.669,OptimalGlobal,7.06510263334453,0.66
17,4,OptimalGlobal,4.77191683855037,0.559,OptimalGlobal,7.06510263334453,0.559
18,3,OptimalGlobal,10.0800312109746,0.464,OptimalGlobal,7.06510263334453,0.537
19,2,OptimalGlobal,16.7015293040831,0.137,OptimalGlobal,7.06510263334453,0.414
20,1,OptimalGlobal,31.1745509176816,0.029,OptimalGlobal,7.06510263334453,0.277
