iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,24.0811829733845,0.544,OptimalGlobal,24.8035694132168,22.327
2,28,OptimalGlobal,28.4726563929547,0.385,OptimalGlobal,24.8035694132168,51.951
3,27,OptimalGlobal,23.1339690890161,0.68,OptimalGlobal,24.8035694132168,37.939
4,26,OptimalGlobal,43.1565691799951,0.585,OptimalGlobal,24.8035694132168,51.854
5,25,OptimalGlobal,23.750680820254,0.611,Feasible,25.7396386690831,60.935
6,24,OptimalGlobal,38.6575481377103,0.411,OptimalGlobal,24.8035694132168,48.988
7,23,OptimalGlobal,31.2023658127687,0.566,OptimalGlobal,24.8035694132168,54.799
8,22,OptimalGlobal,36.9156794586285,0.572,OptimalGlobal,24.8035694132168,50.854
9,21,OptimalGlobal,13.3410185139179,0.712,OptimalGlobal,24.8035694132168,21.439
10,20,OptimalGlobal,28.4881418409136,0.293,OptimalGlobal,24.8035694132168,27.121
11,19,OptimalGlobal,24.382745863327,0.481,OptimalGlobal,24.8035694132168,29.735
12,18,OptimalGlobal,25.4467180424724,0.319,OptimalGlobal,24.8035694132168,54.757
13,17,OptimalGlobal,37.6942005515039,0.36,OptimalGlobal,24.8035694132168,13.087
14,16,OptimalGlobal,53.5114779531756,1.028,OptimalGlobal,24.8035694132168,49.283
15,15,OptimalGlobal,34.2110725939969,0.316,OptimalGlobal,24.8035694132168,39.39
16,14,OptimalGlobal,46.2691403605753,0.421,OptimalGlobal,24.8035694132168,37.747
17,13,OptimalGlobal,25.2330171887832,0.226,OptimalGlobal,24.8035694132168,32.724
18,12,OptimalGlobal,57.2986481701455,0.596,OptimalGlobal,24.8035694132168,29.521
19,11,OptimalGlobal,34.6040584253231,0.403,OptimalGlobal,24.8035694132168,45.961
20,10,OptimalGlobal,31.4421400112564,0.229,OptimalGlobal,24.8035694132167,50.551
21,9,OptimalGlobal,33.2423283865405,0.178,OptimalGlobal,24.8035694132168,48.67
22,8,OptimalGlobal,51.0716948109517,0.5,Feasible,24.8035694132168,60.378
23,7,OptimalGlobal,65.5149334944591,0.592,OptimalGlobal,24.8035694132168,50.283
24,6,OptimalGlobal,64.7908321961517,0.574,OptimalGlobal,24.8035694132168,47.523
25,5,OptimalGlobal,39.2286538633261,0.137,OptimalGlobal,24.8035694132167,57.204
26,4,OptimalGlobal,62.4218499057076,0.389,Feasible,24.8035694132168,60.275
27,3,OptimalGlobal,43.3762918762193,0.128,OptimalGlobal,24.8035694132168,37.458
28,2,OptimalGlobal,80.5270044065559,0.282,Feasible,38.1618782876754,60.242
29,1,OptimalGlobal,82.6868590407841,0.038,Feasible,33.1089124103997,60.154
