iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,20,OptimalGlobal,20.9733036692137,1.335,OptimalGlobal,21.0603555628014,47.367
2,19,OptimalGlobal,22.6163179394005,1.533,OptimalGlobal,21.0603555628014,36.192
3,18,OptimalGlobal,26.0309125600281,1.78,OptimalGlobal,21.0603555628014,37.756
4,17,OptimalGlobal,24.1193614722843,1.654,OptimalGlobal,21.0603555628014,15.879
5,16,OptimalGlobal,23.6598390553082,1.908,OptimalGlobal,21.0603555628013,25.627
6,15,OptimalGlobal,18.2768607086489,1.958,OptimalGlobal,21.0603555628014,32.84
7,14,OptimalGlobal,28.6648473348629,3.604,OptimalGlobal,21.0603555628014,50.274
8,13,OptimalGlobal,16.0750736628616,1.884,OptimalGlobal,21.0603555628014,23.126
9,12,OptimalGlobal,15.9647019922548,1.494,OptimalGlobal,21.0603555628014,15.935
10,11,OptimalGlobal,18.6359115959004,1.752,OptimalGlobal,21.0603555628014,19.9
11,10,OptimalGlobal,13.152503160139,1.572,OptimalGlobal,21.0603555628014,14.899
12,9,OptimalGlobal,17.7305086578735,1.233,OptimalGlobal,21.0603555628014,10.973
13,8,OptimalGlobal,17.1461084196483,0.955,OptimalGlobal,21.0603555628014,14.448
14,7,OptimalGlobal,15.8169446315348,1.261,OptimalGlobal,21.0603555628014,10.221
15,6,OptimalGlobal,5.99371410728253,1.599,OptimalGlobal,21.0603555628014,11.371
16,5,OptimalGlobal,14.6311188325724,0.717,OptimalGlobal,21.0603555628014,8.029
17,4,OptimalGlobal,8.14860696742071,0.742,OptimalGlobal,21.0603555628014,3.533
18,3,OptimalGlobal,22.9200394035511,0.106,OptimalGlobal,21.0603555628014,4.111
19,2,OptimalGlobal,11.5196700618343,0.048,OptimalGlobal,21.0603555628014,6.844
20,1,OptimalGlobal,27.4434631959616,0.05,OptimalGlobal,21.0603555628014,4.755
