iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,2.80799848936618,1.016,OptimalGlobal,3.43014823201295,14.355
2,28,OptimalGlobal,2.23692466067765,0.788,OptimalGlobal,3.43014823201295,17.053
3,27,OptimalGlobal,2.01292418467169,0.925,OptimalGlobal,3.43014823201295,17.404
4,26,OptimalGlobal,1.89530004353239,0.933,OptimalGlobal,3.43014823201295,16.716
5,25,OptimalGlobal,1.77124131993789,0.933,OptimalGlobal,3.43014823201295,13.716
6,24,OptimalGlobal,1.72749286743172,0.859,OptimalGlobal,3.43014823201295,14.586
7,23,OptimalGlobal,1.71135646068855,0.815,OptimalGlobal,3.43014823201295,10.083
8,22,OptimalGlobal,1.74196266614337,0.919,OptimalGlobal,3.43014823201295,28.89
9,21,OptimalGlobal,1.69450465160581,0.856,OptimalGlobal,3.43014823201295,16.137
10,20,OptimalGlobal,1.8154287027718,0.853,OptimalGlobal,3.43014823201295,13.26
11,19,OptimalGlobal,1.86539371847635,0.848,OptimalGlobal,3.43014823201295,11.443
12,18,OptimalGlobal,1.77507445122115,1.108,OptimalGlobal,3.43014823201295,11.497
13,17,OptimalGlobal,1.73337414184351,0.906,OptimalGlobal,3.43014823201295,19.173
14,16,OptimalGlobal,1.78927195641073,1.056,OptimalGlobal,3.43014823201295,12.859
15,15,OptimalGlobal,1.84317167865205,0.935,OptimalGlobal,3.43014823201294,9.195
16,14,OptimalGlobal,1.79787456612237,0.887,OptimalGlobal,3.43014823201295,8.191
17,13,OptimalGlobal,1.81577319570601,0.901,OptimalGlobal,3.43014823201294,8.534
18,12,OptimalGlobal,1.76421431050787,0.988,OptimalGlobal,3.43014823201295,10.152
19,11,OptimalGlobal,2.37600743676231,0.958,OptimalGlobal,3.43014823201295,8.613
20,10,OptimalGlobal,2.27985852832106,1.166,OptimalGlobal,3.43014823201295,12.451
21,9,OptimalGlobal,2.67823816511592,1.239,OptimalGlobal,3.43014823201295,9.873
22,8,OptimalGlobal,2.75098544928911,1.065,OptimalGlobal,3.43014823201295,18.459
23,7,OptimalGlobal,3.05958130409989,0.707,OptimalGlobal,3.43014823201294,10.214
24,6,OptimalGlobal,3.43095430883219,0.936,OptimalGlobal,3.43014823201295,14.378
25,5,OptimalGlobal,3.92802855289221,0.486,OptimalGlobal,3.43014823201295,12.906
26,4,OptimalGlobal,3.79266503353352,0.422,OptimalGlobal,3.43014823201295,17.59
27,3,OptimalGlobal,4.43177502837899,0.417,OptimalGlobal,3.43014823201295,12.964
28,2,OptimalGlobal,8.03251621338937,0.699,OptimalGlobal,3.43014823201294,29.299
29,1,OptimalGlobal,13.8725936102452,0.056,OptimalGlobal,3.43014823201295,14.178
