iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,19.9110853774391,0.642,OptimalGlobal,22.1272364300835,2.05
2,28,OptimalGlobal,14.1657251755397,0.537,OptimalGlobal,22.1272364300835,1.91
3,27,OptimalGlobal,11.9605609971702,0.57,OptimalGlobal,22.1272364300835,1.802
4,26,OptimalGlobal,10.3995159235194,0.522,OptimalGlobal,22.1272364300835,1.772
5,25,OptimalGlobal,9.57039860692245,0.465,OptimalGlobal,22.1272364300835,1.701
6,24,OptimalGlobal,9.23177534495195,0.446,OptimalGlobal,22.1272364300835,1.615
7,23,OptimalGlobal,8.81157410763599,0.56,OptimalGlobal,22.1272364300835,1.488
8,22,OptimalGlobal,8.16570868746262,0.585,OptimalGlobal,22.1272364300835,1.442
9,21,OptimalGlobal,7.81084008467228,0.45,OptimalGlobal,22.1272364300835,1.38
10,20,OptimalGlobal,6.77734921913028,0.423,OptimalGlobal,22.1272364300835,1.338
11,19,OptimalGlobal,7.00347156960672,0.432,OptimalGlobal,22.1272364300835,1.259
12,18,OptimalGlobal,6.16217567112366,0.422,OptimalGlobal,22.1272364300835,1.175
13,17,OptimalGlobal,5.97854408131407,0.431,OptimalGlobal,22.1272364300835,1.037
14,16,OptimalGlobal,5.82048427320318,0.569,OptimalGlobal,22.1272364300835,0.988
15,15,OptimalGlobal,5.43161497298658,0.422,OptimalGlobal,22.1272364300835,0.924
16,14,OptimalGlobal,5.82526815230688,0.404,OptimalGlobal,22.1272364300835,0.868
17,13,OptimalGlobal,5.75239975350081,0.381,OptimalGlobal,22.1272364300835,0.838
18,12,OptimalGlobal,5.58969260236272,0.313,OptimalGlobal,22.1272364300835,0.747
19,11,OptimalGlobal,6.91630346868704,0.301,OptimalGlobal,22.1272364300835,0.715
20,10,OptimalGlobal,6.70094421722804,0.267,OptimalGlobal,22.1272364300835,0.642
21,9,OptimalGlobal,6.71227238216449,0.263,OptimalGlobal,22.1272364300835,0.593
22,8,OptimalGlobal,6.73841960009581,0.22,OptimalGlobal,22.1272364300835,0.532
23,7,OptimalGlobal,8.16177138795925,0.175,OptimalGlobal,22.1272364300835,0.48
24,6,OptimalGlobal,7.69123462611091,0.146,OptimalGlobal,22.1272364300835,0.413
25,5,OptimalGlobal,7.35113547597779,0.135,OptimalGlobal,22.1272364300835,0.387
26,4,OptimalGlobal,9.85705149232666,0.086,OptimalGlobal,22.1272364300835,0.3
27,3,OptimalGlobal,11.5087635895166,0.053,OptimalGlobal,22.1272364300835,0.245
28,2,OptimalGlobal,12.2393693049096,0.032,OptimalGlobal,22.1272364300835,0.168
29,1,OptimalGlobal,21.3021330010508,0.016,OptimalGlobal,22.1272364300835,0.119
