iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,7.5926787661802,1.414,OptimalGlobal,8.08795194029053,2.373
2,28,OptimalGlobal,5.54001915980747,1.355,OptimalGlobal,8.08795194029053,2.244
3,27,OptimalGlobal,4.38785397987856,1.401,OptimalGlobal,8.08795194029053,2.34
4,26,OptimalGlobal,3.96317108288696,1.354,OptimalGlobal,8.08795194029053,2.121
5,25,OptimalGlobal,3.81113348605993,1.402,OptimalGlobal,8.08795194029053,2.008
6,24,OptimalGlobal,3.54722986077319,1.762,OptimalGlobal,8.08795194029053,1.957
7,23,OptimalGlobal,3.88350227748745,1.149,OptimalGlobal,8.08795194029053,1.879
8,22,OptimalGlobal,3.69089923150705,1.299,OptimalGlobal,8.08795194029053,1.818
9,21,OptimalGlobal,4.02944982554439,2.255,OptimalGlobal,8.08795194029053,1.81
10,20,OptimalGlobal,4.23860935186317,1.386,OptimalGlobal,8.08795194029053,1.665
11,19,OptimalGlobal,3.98404742944845,1.583,OptimalGlobal,8.08795194029053,1.606
12,18,OptimalGlobal,3.85437291370759,1.285,OptimalGlobal,8.08795194029053,1.494
13,17,OptimalGlobal,4.11292177471252,1.351,OptimalGlobal,8.08795194029053,1.411
14,16,OptimalGlobal,5.22596187354338,1.247,OptimalGlobal,8.08795194029053,1.382
15,15,OptimalGlobal,5.31972107241268,1.224,OptimalGlobal,8.08795194029053,1.273
16,14,OptimalGlobal,5.7207266631733,1.083,OptimalGlobal,8.08795194029053,1.191
17,13,OptimalGlobal,6.7803889940072,1.168,OptimalGlobal,8.08795194029053,1.118
18,12,OptimalGlobal,7.71502474700222,2.365,OptimalGlobal,8.08795194029053,1.031
19,11,OptimalGlobal,8.11593038779948,1.439,OptimalGlobal,8.08795194029053,0.926
20,10,OptimalGlobal,6.98996089743291,1.791,OptimalGlobal,8.08795194029053,0.842
21,9,OptimalGlobal,9.75780283507597,0.883,OptimalGlobal,8.08795194029053,0.763
22,8,OptimalGlobal,10.3452944216651,0.768,OptimalGlobal,8.08795194029053,0.708
23,7,OptimalGlobal,11.9977962646671,0.729,OptimalGlobal,8.08795194029053,0.621
24,6,OptimalGlobal,11.0501870766146,0.752,OptimalGlobal,8.08795194029053,0.577
25,5,OptimalGlobal,11.7175541502534,0.577,OptimalGlobal,8.08795194029053,0.441
26,4,OptimalGlobal,15.2247799183111,0.525,OptimalGlobal,8.08795194029053,0.331
27,3,OptimalGlobal,15.037645521187,0.382,OptimalGlobal,8.08795194029053,0.281
28,2,OptimalGlobal,13.6055068300134,0.275,OptimalGlobal,8.08795194029053,0.2
29,1,OptimalGlobal,28.4892323541269,0.029,OptimalGlobal,8.08795194029053,0.168
