iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,15,480,False,True,2283.1533203125,1696.593505859375,47.78235364977849,41.1897257317814,32.12977600097656,27.59368324279785,0.7405006885528564,0.7939589023590088,0.0
2,14,450,False,False,2340.2578125,1613.0582275390625,48.3762112251466,40.16289615477278,33.491851806640625,28.18168067932129,0.7340102791786194,0.8041037917137146,14.080616721999831
3,13,420,False,False,2330.355712890625,1742.866943359375,48.27375801499843,41.74765793861226,33.30375671386719,29.159502029418945,0.7351356744766235,0.7883393168449402,13.651932109962218
4,12,390,False,False,2356.534912109375,1789.9490966796875,48.54415425269427,42.30779002358416,33.54895782470703,28.800846099853516,0.732160210609436,0.782621443271637,13.326884270994924
5,11,360,False,False,2327.334228515625,1771.010498046875,48.242452554939874,42.083375554331134,33.70604705810547,29.456356048583984,0.7354791164398193,0.784921407699585,12.572477998037357
6,10,330,False,False,2321.56396484375,1744.4390869140625,48.182610606356214,41.76648281713535,33.00760269165039,28.13407325744629,0.7361350059509277,0.7881484031677246,13.185379829024896
7,9,300,False,False,2424.16845703125,1803.74755859375,49.23584524542307,42.47054930882988,34.60810470581055,30.30942153930664,0.7244731187820435,0.7809457182884216,12.679572458029725
8,8,270,False,False,2460.198486328125,1937.5936279296875,49.600387965500076,44.0181056831128,34.648529052734375,30.41720962524414,0.720378041267395,0.7646908760070801,12.14125216298271
9,7,240,False,False,2575.18994140625,1976.2125244140625,50.746329339236446,44.45461195887399,35.58521270751953,31.09531593322754,0.707308292388916,0.7600008845329285,12.342319502029568
10,6,210,False,False,2511.7900390625,1727.1036376953125,50.11776171241589,41.55843642024219,35.64247131347656,28.96132469177246,0.7145141959190369,0.7902536392211914,12.335912647016812
11,5,180,False,False,2585.59033203125,1975.9754638671875,50.84870039667926,44.451945557727704,36.220245361328125,30.56355857849121,0.7061262130737305,0.760029673576355,11.961330903985072
12,4,150,False,False,2715.135009765625,2049.041015625,52.1069574026888,45.266334241078106,37.36587142944336,31.26833724975586,0.6914023756980896,0.7511562705039978,11.682056194986217
13,3,120,False,False,2919.323974609375,1904.1893310546875,54.03076877677547,43.63701789827861,38.19399642944336,31.229772567749023,0.668194591999054,0.7687476873397827,11.26689913199516
14,2,90,False,False,3119.6533203125,2051.453125,55.85385680785616,45.29296992911814,40.773921966552734,33.02470397949219,0.6454254984855652,0.7508633732795715,11.172695058048703
15,1,60,False,False,3881.325927734375,2557.937255859375,62.300288343910374,50.57605417447446,45.67934036254883,37.56411361694336,0.5588550567626953,0.6893539428710938,10.427663134993054
16,0,30,True,False,3848.678466796875,2596.682373046875,62.03771809791907,50.957652742712504,43.711219787597656,35.80908203125,0.5625657439231873,0.6846485733985901,10.271779610018712
