iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,15,OptimalGlobal,8.85145265752109,0.512,OptimalGlobal,6.78996834685226,4.994
2,14,OptimalGlobal,7.26638150504047,0.65,OptimalGlobal,6.78996834685225,16.16
3,13,OptimalGlobal,7.00878230763109,0.6,OptimalGlobal,6.78996834685226,10.724
4,12,OptimalGlobal,7.8975392175841,0.622,OptimalGlobal,6.78996834685226,4.759
5,11,OptimalGlobal,8.89272595830789,0.549,OptimalGlobal,6.78996834685225,5.678
6,10,OptimalGlobal,8.51915437490007,0.576,OptimalGlobal,6.78996834685226,2.674
7,9,OptimalGlobal,4.89739861175414,0.427,OptimalGlobal,6.78996834685226,10.708
8,8,OptimalGlobal,5.53690563712425,0.468,OptimalGlobal,6.78996834685226,2.094
9,7,OptimalGlobal,11.4845446628533,0.345,OptimalGlobal,6.78996834685226,3.808
10,6,OptimalGlobal,11.6857719267093,0.494,OptimalGlobal,6.78996834685226,2.267
11,5,OptimalGlobal,11.1541336346351,0.419,OptimalGlobal,6.78996834685226,3.11
12,4,OptimalGlobal,16.3837199932353,0.414,OptimalGlobal,6.78996834685226,4.336
13,3,OptimalGlobal,10.2043896682852,0.479,OptimalGlobal,6.78996834685226,3.516
14,2,OptimalGlobal,11.0504863981763,0.326,OptimalGlobal,6.78996834685226,1.708
15,1,OptimalGlobal,17.1526616650696,0.042,Feasible,8.13965682212442,60.207
