iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,20,630,False,True,3120.676025390625,2328.42724609375,55.86301124528309,48.253779604231525,40.437294006347656,36.92739486694336,0.5570985078811646,0.630890965461731,0.0
2,19,600,False,False,3072.01513671875,2273.864990234375,55.42576239185845,47.68506045119766,39.74908447265625,36.36121368408203,0.5640047192573547,0.6395403146743774,35.48176210204838
3,18,570,False,False,3146.731201171875,2381.85888671875,56.09573246844964,48.804291683403726,40.85393524169922,37.795406341552734,0.5534006357192993,0.6224207878112793,33.430108310014475
4,17,540,False,False,3068.67236328125,2279.8642578125,55.39559877175488,47.74792412045261,39.98891830444336,36.433738708496094,0.5644791126251221,0.6385892629623413,33.60829185397597
5,16,510,False,False,3066.095703125,2302.239990234375,55.37233698449976,47.981663062407236,39.632484436035156,36.339385986328125,0.5648448467254639,0.6350421905517578,33.441762872971594
6,15,480,False,False,3110.49658203125,2340.1357421875,55.771826059680436,48.37494953162742,40.878177642822266,37.68809127807617,0.5585432052612305,0.6290348768234253,32.33948884595884
7,14,450,False,False,3027.861328125,2257.740966796875,55.02600592560758,47.51569179541507,39.5787467956543,36.05561828613281,0.5702712535858154,0.6420962810516357,32.99926263897214
8,13,420,False,False,3051.699951171875,2281.609619140625,55.24219357675684,47.76619745322653,39.752052307128906,36.663082122802734,0.5668879151344299,0.638312578201294,30.691242139029782
9,12,390,False,False,3166.6484375,2425.120361328125,56.27298141648441,49.24551107794623,41.29831314086914,38.220909118652344,0.5505738854408264,0.6155628561973572,31.065617421991192
10,11,360,False,False,3180.021728515625,2440.257080078125,56.39168137691609,49.39895828940247,41.48279571533203,38.4875373840332,0.5486758947372437,0.6131633520126343,30.125548461975995
11,10,330,False,False,3189.6064453125,2412.8681640625,56.476600865424786,49.120954429474395,41.14731979370117,37.83043670654297,0.5473155975341797,0.6175050735473633,30.20547725801589
12,9,300,False,False,3180.910400390625,2434.265869140625,56.39956028543684,49.33827995725657,41.36451721191406,38.16804504394531,0.5485497713088989,0.6141130924224854,31.01361507899128
13,8,270,False,False,3164.793701171875,2442.272705078125,56.256499190510205,49.419355571254926,40.864200592041016,37.91086959838867,0.5508370995521545,0.6128438711166382,32.09203564596828
14,7,240,False,False,3191.814208984375,2447.617431640625,56.49614331071082,49.4734012540135,41.40555191040039,38.445858001708984,0.5470021963119507,0.6119965314865112,31.091978879005183
15,6,210,False,False,3190.253662109375,2432.187744140625,56.482330530081484,49.31721549459808,41.40007781982422,38.3721923828125,0.547223687171936,0.6144424676895142,29.140032272029202
16,5,180,False,False,3220.316650390625,2465.146240234375,56.74783388280671,49.650239075299275,41.50026321411133,38.47288513183594,0.542957067489624,0.6092178821563721,28.92037333000917
17,4,150,False,False,3516.102294921875,2766.814697265625,59.29673089574057,52.60051993341534,44.26026916503906,41.01791000366211,0.5009776949882507,0.5613964796066284,27.433851696026977
18,3,120,False,False,3679.499267578125,2851.26220703125,60.65887624724122,53.39721160352149,45.22654724121094,41.99028778076172,0.4777876138687134,0.5480096340179443,26.742455070023425
19,2,90,False,False,3665.529052734375,2829.238037109375,60.54361281534473,53.190582221943906,45.06880187988281,41.773902893066406,0.47977036237716675,0.5515009164810181,25.074650680995546
20,1,60,False,False,4134.18505859375,3510.07763671875,64.29762871672446,59.24590818544982,48.59760665893555,47.319393157958984,0.4132564067840576,0.4435722827911377,27.17605755198747
21,0,30,True,False,7037.5517578125,6324.54248046875,83.8901171641362,79.52699215026776,66.96119689941406,65.91315460205078,0.0011965036392211914,-0.0025849342346191406,25.442809882981237
