iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,9,50,False,True,127.8987045288086,157.2519073486328,11.309230943296216,12.540012254724187,9.089273452758789,10.332369804382324,0.12788647413253784,-0.15262925624847412,0.0
2,8,45,False,False,134.30323791503906,150.46292114257812,11.588927384147295,12.26633283188493,9.34333610534668,10.159327507019043,0.08421528339385986,-0.10286712646484375,5.694416322046891
3,7,40,False,False,121.3327407836914,123.04430389404297,11.015114197487533,11.092533700378961,8.94864559173584,9.508992195129395,0.17265832424163818,0.09810662269592285,5.526376193040051
4,6,35,False,False,136.82565307617188,145.2382354736328,11.6972498082315,12.051482708514866,9.5221529006958,10.15912914276123,0.06701558828353882,-0.06457102298736572,5.486183819011785
5,5,30,False,False,138.07992553710938,123.20401763916016,11.750741488821435,11.09973052101537,9.564573287963867,9.27502155303955,0.05846291780471802,0.0969359278678894,5.382137672975659
6,4,25,False,False,141.81378173828125,139.68008422851562,11.908559179778267,11.818632925533969,9.719001770019531,9.907642364501953,0.03300255537033081,-0.023830771446228027,5.43609249900328
7,3,20,False,False,132.0565948486328,128.9950408935547,11.49158800378054,11.35759837701416,9.401178359985352,9.781943321228027,0.09953469038009644,0.05448871850967407,5.317065445997287
8,2,15,False,False,141.43487548828125,139.6175994873047,11.89263955092734,11.815989145530928,9.758316993713379,10.133298873901367,0.03558623790740967,-0.023372769355773926,5.311348477029242
9,1,10,False,False,139.16848754882812,137.8259735107422,11.79696942222146,11.739930728532524,9.693203926086426,10.024596214294434,0.05104029178619385,-0.010240435600280762,5.288305557041895
10,0,5,True,False,140.50428771972656,132.5207977294922,11.85345045629021,11.511767793414363,9.674993515014648,9.483843803405762,0.04193168878555298,0.02864551544189453,5.369983155047521
