iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,15,OptimalGlobal,6.18890665833155,2.263,OptimalGlobal,5.01408608728338,19.88
2,14,OptimalGlobal,5.17393929409599,1.386,OptimalGlobal,5.01408608728338,27.471
3,13,OptimalGlobal,4.44555354449935,1.66,OptimalGlobal,5.01408608728338,21.559
4,12,OptimalGlobal,5.23756322136671,3.14,OptimalGlobal,5.01408608728337,26.245
5,11,OptimalGlobal,5.1609223034093,2.829,OptimalGlobal,5.01408608728338,25.202
6,10,OptimalGlobal,4.5162260171652,1.427,OptimalGlobal,5.01408608728338,24.159
7,9,OptimalGlobal,4.7740873955279,1.219,OptimalGlobal,5.01408608728338,50.319
8,8,OptimalGlobal,5.44153968226849,1.642,OptimalGlobal,5.01408608728338,24.002
9,7,OptimalGlobal,5.83581446333746,1.612,OptimalGlobal,5.01408608728338,43.96
10,6,OptimalGlobal,5.92178640508592,2.714,OptimalGlobal,5.01408608728338,16.337
11,5,OptimalGlobal,7.03173227643161,2.321,OptimalGlobal,5.01408608728338,15.334
12,4,OptimalGlobal,7.76981732513362,2.261,OptimalGlobal,5.01408608728337,15.074
13,3,OptimalGlobal,8.37291449191307,1.5,OptimalGlobal,5.01408608728338,24.057
14,2,OptimalGlobal,8.08591530580571,1.112,OptimalGlobal,5.01408608728338,41.819
15,1,OptimalGlobal,7.77783491095825,0.089,Feasible,6.09437052260567,60.128
