iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,14,OptimalGlobal,8.73828697352764,0.589,OptimalGlobal,10.8647067832968,24.637
2,13,OptimalGlobal,7.05874768157177,0.501,OptimalGlobal,10.8647067832968,57.186
3,12,OptimalGlobal,9.40238080747475,0.527,OptimalGlobal,10.8647067832968,16.969
4,11,OptimalGlobal,8.05134825203344,0.282,OptimalGlobal,10.8647067832968,8.147
5,10,OptimalGlobal,7.11421203426057,0.354,OptimalGlobal,10.8647067832968,38.023
6,9,OptimalGlobal,9.5852020350433,0.398,OptimalGlobal,10.8647067832968,17.79
7,8,OptimalGlobal,9.61086585764396,0.393,OptimalGlobal,10.8647067832968,35.821
8,7,OptimalGlobal,7.59640765022457,0.451,OptimalGlobal,10.8647067832968,8.702
9,6,OptimalGlobal,8.23421983080621,0.315,OptimalGlobal,10.8647067832968,38.648
10,5,OptimalGlobal,12.1640337578532,0.298,OptimalGlobal,10.8647067832968,21.935
11,4,OptimalGlobal,16.1801782638814,0.168,OptimalGlobal,10.8647067832968,10.432
12,3,OptimalGlobal,14.1517355989108,0.24,OptimalGlobal,10.8647067832968,5.425
13,2,OptimalGlobal,14.1682299493435,0.16,OptimalGlobal,10.8647067832968,58.658
14,1,OptimalGlobal,39.7811352047071,0.047,Feasible,22.5459524946508,60.16
