iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,9,50,False,True,139.5313262939453,136.56320190429688,11.812337884345558,11.686025924337875,9.567459106445312,9.458296775817871,0.04856610298156738,-0.0009845495223999023,0.0
2,8,45,False,False,149.447265625,154.31060791015625,12.224862601477367,12.422182091329859,9.875040054321289,10.194090843200684,-0.019048571586608887,-0.13106989860534668,5.235488138045184
3,7,40,False,False,152.1509552001953,149.09559631347656,12.334948528477746,12.210470765432287,10.0118408203125,10.076033592224121,-0.03748440742492676,-0.09284484386444092,5.383521612035111
4,6,35,False,False,148.00140380859375,160.6567840576172,12.165582756637422,12.675045722111506,9.812235832214355,10.387051582336426,-0.009189486503601074,-0.17758631706237793,5.115237136022188
5,5,30,False,False,145.0164794921875,157.38365173339844,12.042278833019417,12.545264115729028,9.74587345123291,10.49084186553955,0.01116400957107544,-0.15359485149383545,5.056391727994196
6,4,25,False,False,152.3115692138672,162.73211669921875,12.341457337521659,12.756649901099378,9.973282814025879,10.991838455200195,-0.038579583168029785,-0.19279825687408447,5.327377104957122
7,3,20,False,False,139.47738647460938,129.8271026611328,11.810054465353213,11.394169678442251,9.610576629638672,9.648469924926758,0.04893392324447632,0.04838991165161133,5.197974573005922
8,2,15,False,False,155.7808074951172,168.69793701171875,12.481218189548533,12.988376996827538,10.082741737365723,10.864874839782715,-0.06223559379577637,-0.23652660846710205,4.907914825016633
9,1,10,False,False,146.10992431640625,150.16232299804688,12.087593818308351,12.254073730725096,9.902169227600098,10.458346366882324,0.0037081241607666016,-0.10066378116607666,5.051360390032642
10,0,5,True,False,155.9913330078125,154.04075622558594,12.489649034613123,12.411315652483662,10.291422843933105,10.37007999420166,-0.06367111206054688,-0.12909197807312012,5.000858446990605
