iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,4.25309204376236,0.402,OptimalGlobal,4.25012994080164,4.354
2,28,OptimalGlobal,3.53256758028677,0.434,OptimalGlobal,4.25012994080164,4.013
3,27,OptimalGlobal,2.62649855580019,0.383,OptimalGlobal,4.25012994080164,4.084
4,26,OptimalGlobal,2.19412840149441,0.342,OptimalGlobal,4.25012994080164,5.175
5,25,OptimalGlobal,1.8592642434295,0.424,OptimalGlobal,4.25012994080164,4.119
6,24,OptimalGlobal,1.93061466981257,0.379,OptimalGlobal,4.25012994080164,3.492
7,23,OptimalGlobal,1.90885712979258,0.405,OptimalGlobal,4.25012994080164,4.093
8,22,OptimalGlobal,1.8503496934829,0.439,OptimalGlobal,4.25012994080164,3.0
9,21,OptimalGlobal,1.79116914939492,0.453,OptimalGlobal,4.25012994080164,3.57
10,20,OptimalGlobal,1.99547867675215,0.415,OptimalGlobal,4.25012994080164,3.163
11,19,OptimalGlobal,1.78433488353076,0.358,OptimalGlobal,4.25012994080164,3.319
12,18,OptimalGlobal,1.83693927482492,0.46,OptimalGlobal,4.25012994080164,3.539
13,17,OptimalGlobal,1.95017696241561,0.432,OptimalGlobal,4.25012994080164,2.674
14,16,OptimalGlobal,2.33477931089969,0.475,OptimalGlobal,4.25012994080164,2.96
15,15,OptimalGlobal,2.03458604848287,0.398,OptimalGlobal,4.25012994080164,2.673
16,14,OptimalGlobal,2.70801695833953,0.443,OptimalGlobal,4.25012994080164,9.008
17,13,OptimalGlobal,2.00247773782173,0.464,OptimalGlobal,4.25012994080164,2.01
18,12,OptimalGlobal,2.09061415952503,0.604,OptimalGlobal,4.25012994080164,2.346
19,11,OptimalGlobal,2.2952167535035,0.559,OptimalGlobal,4.25012994080164,3.643
20,10,OptimalGlobal,1.92964352087863,0.553,OptimalGlobal,4.25012994080164,3.983
21,9,OptimalGlobal,1.7396906572744,0.737,OptimalGlobal,4.25012994080164,1.745
22,8,OptimalGlobal,1.74628124967694,0.757,OptimalGlobal,4.25012994080164,1.678
23,7,OptimalGlobal,2.16296460425488,0.58,OptimalGlobal,4.25012994080164,5.117
24,6,OptimalGlobal,2.29391293683046,0.52,OptimalGlobal,4.25012994080164,2.095
25,5,OptimalGlobal,2.30995771228824,0.445,OptimalGlobal,4.25012994080164,5.209
26,4,OptimalGlobal,3.91792933674032,0.498,OptimalGlobal,4.25012994080164,4.139
27,3,OptimalGlobal,4.44759038221556,0.368,OptimalGlobal,4.25012994080164,7.146
28,2,OptimalGlobal,4.5152590202794,0.239,OptimalGlobal,4.25012994080164,6.964
29,1,OptimalGlobal,3.74417621576357,0.035,OptimalGlobal,4.25012994080164,6.636
