iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,29,630,False,True,1462.2606201171875,1895.081787109375,38.23951647337068,43.53253710857403,28.3529052734375,29.758771896362305,0.6176546812057495,0.5585269331932068,0.0
2,28,609,False,False,26.208436965942383,223.28138732910156,5.1194176393357855,14.942603097489458,3.8666458129882812,10.383147239685059,0.6106487512588501,-1.9728875160217285,3.548948528012261
3,27,588,False,False,15.588359832763672,320.4141845703125,3.9482096996947456,17.90011688705726,2.6168830394744873,12.044378280639648,0.7684201002120972,-3.266165256500244,3.4760253040585667
4,26,567,False,False,13.672091484069824,367.5588684082031,3.697579138310609,19.171824858583577,2.2874655723571777,13.01782512664795,0.7968881130218506,-3.8938746452331543,3.477440419141203
5,25,546,False,False,13.639116287231445,428.158935546875,3.6931174212623468,20.69200172885347,2.3306398391723633,13.91653823852539,0.7973779439926147,-4.7007365226745605,3.5800226510036737
6,24,525,False,False,13.027612686157227,606.891845703125,3.609378434877289,24.635174967982774,2.195079803466797,15.914106369018555,0.8064624071121216,-7.08048152923584,3.431895456975326
7,23,504,False,False,13.939713478088379,819.5431518554688,3.7335925699101633,28.627664100577064,2.3618762493133545,19.18832015991211,0.7929123044013977,-9.911834716796875,3.4490231468807906
8,22,483,False,False,14.339634895324707,813.0465087890625,3.7867710381438044,28.51397041432607,2.4224889278411865,19.359973907470703,0.7869710922241211,-9.825334548950195,3.5597932699602097
9,21,462,False,False,13.938602447509766,948.6038818359375,3.733443778538759,30.799413660586747,2.332256555557251,20.557863235473633,0.7929288148880005,-11.630218505859375,4.5321827528532594
10,20,441,False,False,15.51616096496582,997.586181640625,3.9390558468960326,31.5845877231384,2.8034114837646484,20.89759063720703,0.7694926857948303,-12.282394409179688,3.58138797711581
11,19,420,False,False,18.828706741333008,1098.572265625,4.3392057731033,33.14471700927616,3.252448797225952,22.249534606933594,0.720281720161438,-13.62697696685791,3.5986720661167055
12,18,399,False,False,19.005407333374023,1156.287841796875,4.359519163092878,34.004232704133685,3.209977626800537,22.308317184448242,0.7176566123962402,-14.395432472229004,3.5800753529183567
13,17,378,False,False,29.040529251098633,901.5446166992188,5.388926539775675,30.025732575562895,4.298138618469238,20.069786071777344,0.5685753226280212,-11.003645896911621,3.5601868720259517
14,16,357,False,False,32.583709716796875,923.22998046875,5.708214231858934,30.38469977585347,4.506572723388672,19.758058547973633,0.5159380435943604,-11.292376518249512,3.540274522965774
15,15,336,False,False,35.36518859863281,753.87060546875,5.946863761566496,27.45670419895203,4.773965358734131,18.510276794433594,0.47461652755737305,-9.037435531616211,3.5355324000120163
16,14,315,False,False,48.83244705200195,663.198486328125,6.988021683710058,25.75264037585515,5.687698841094971,18.228578567504883,0.27454763650894165,-7.830179214477539,3.4338232001755387
17,13,294,False,False,56.316627502441406,567.5739135742188,7.504440518948858,23.823809803938133,6.264559745788574,16.860502243041992,0.16336297988891602,-6.556981563568115,3.518501351121813
18,12,273,False,False,67.3150863647461,514.1428833007812,8.204577159412061,22.674719034660193,6.826229095458984,17.03745460510254,-2.956390380859375e-05,-5.8455729484558105,3.4451643410138786
19,11,252,False,False,58.6101188659668,508.16876220703125,7.65572458138136,22.542598834363158,6.361522197723389,16.77621078491211,0.12929099798202515,-5.7660298347473145,3.565192468930036
20,10,231,False,False,63.98055648803711,489.9624938964844,7.998784688190895,22.135096428443322,6.637330532073975,16.850093841552734,0.04950803518295288,-5.523622035980225,3.591986146988347
21,9,210,False,False,66.43401336669922,460.0837097167969,8.150706310909456,21.449561993588514,6.645565032958984,16.064056396484375,0.013059616088867188,-5.125800132751465,3.589533108053729
22,8,189,False,False,72.72097778320312,484.7068786621094,8.52765957242684,22.016059562558176,7.016087055206299,16.260257720947266,-0.08033931255340576,-5.453645706176758,3.4616241368930787
23,7,168,False,False,74.04217529296875,401.62640380859375,8.604776306968633,20.040618847944636,7.058901309967041,15.242125511169434,-0.09996688365936279,-4.347468376159668,3.504398972960189
24,6,147,False,False,94.62922668457031,379.9233093261719,9.727755480303271,19.491621516081516,8.140569686889648,14.741362571716309,-0.40580713748931885,-4.058501720428467,3.5807351898401976
25,5,126,False,False,140.2692413330078,367.0821838378906,11.843531624182367,19.159388921306718,9.882891654968262,14.80587387084961,-1.0838329792022705,-3.8875279426574707,3.569370507961139
26,4,105,False,False,152.71002197265625,346.1622314453125,12.35758965060162,18.605435534953557,10.476479530334473,14.445182800292969,-1.2686524391174316,-3.6089887619018555,3.5628766850568354
27,3,84,False,False,202.1716766357422,305.7083435058594,14.218708683834203,17.484517251152784,12.3271484375,14.163753509521484,-2.0034523010253906,-3.070363998413086,3.5187918851152062
28,2,63,False,False,219.87313842773438,309.581787109375,14.828119854780455,17.594936405380242,12.751211166381836,14.675728797912598,-2.2664244174957275,-3.1219372749328613,3.535331831080839
29,1,42,False,False,281.3485107421875,376.2527770996094,16.77344659699334,19.39723632633292,14.542021751403809,16.84600257873535,-3.179699420928955,-4.00963020324707,3.587475708918646
30,0,21,True,False,395.99932861328125,459.1789855957031,19.899731872899224,21.42846204457294,17.735034942626953,19.198976516723633,-4.882946491241455,-5.113753795623779,3.608020398998633
