dataset,mode,bin,n_runs,n_ok,n_with_selection,runtime_mean_seconds,runtime_median_seconds,runtime_std_seconds,runtime_cv,runtime_p95_seconds,mean_pairwise_jaccard
FD003,sensors,low,5,5,5,458.3395011710003,449.87248055497184,29.87113699690549,0.06517251277838472,495.30308049111625,0.1
FD003,windows,low,5,5,5,768.0770505495835,751.7649917500094,32.83171514700326,0.04274534061851103,809.2708901724778,0.1
