iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,20,OptimalGlobal,6.17385713204823,3.162,OptimalGlobal,6.54865202354203,2.628
2,19,OptimalGlobal,4.97299211670779,2.309,OptimalGlobal,6.54865202354203,2.411
3,18,OptimalGlobal,4.5732047746119,2.181,OptimalGlobal,6.54865202354203,2.46
4,17,OptimalGlobal,4.51949759512126,2.114,OptimalGlobal,6.54865202354203,2.307
5,16,OptimalGlobal,4.36279596166863,2.14,OptimalGlobal,6.54865202354203,2.155
6,15,OptimalGlobal,4.1420029268028,2.252,OptimalGlobal,6.54865202354203,1.781
7,14,OptimalGlobal,3.85141875919314,2.555,OptimalGlobal,6.54865202354203,1.664
8,13,OptimalGlobal,6.21263127825151,2.889,OptimalGlobal,6.54865202354203,1.52
9,12,OptimalGlobal,5.04517241544953,1.923,OptimalGlobal,6.54865202354203,1.381
10,11,OptimalGlobal,4.99238656238625,1.838,OptimalGlobal,6.54865202354203,1.308
11,10,OptimalGlobal,4.99736245633759,1.906,OptimalGlobal,6.54865202354203,1.205
12,9,OptimalGlobal,7.04966060195085,2.184,OptimalGlobal,6.54865202354203,1.068
13,8,OptimalGlobal,6.3954620614329,2.114,OptimalGlobal,6.54865202354203,1.026
14,7,OptimalGlobal,5.49299746115836,1.829,OptimalGlobal,6.54865202354203,0.936
15,6,OptimalGlobal,7.00171870961484,1.865,OptimalGlobal,6.54865202354203,0.83
16,5,OptimalGlobal,7.27382803557389,1.943,OptimalGlobal,6.54865202354203,0.74
17,4,OptimalGlobal,8.00605162312388,1.496,OptimalGlobal,6.54865202354203,0.694
18,3,OptimalGlobal,10.533087222122,0.933,OptimalGlobal,6.54865202354203,0.579
19,2,OptimalGlobal,16.8403630646512,0.919,OptimalGlobal,6.54865202354203,0.347
20,1,OptimalGlobal,27.6476299258552,0.062,OptimalGlobal,6.54865202354203,0.282
