iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,46.784012129903,0.576,OptimalGlobal,47.0150981170064,10.674
2,28,OptimalGlobal,23.9925120837659,0.457,OptimalGlobal,47.0150981170064,9.448
3,27,OptimalGlobal,11.9512356985336,0.451,OptimalGlobal,47.0150981170064,12.494
4,26,OptimalGlobal,17.1162962192714,0.512,OptimalGlobal,47.0150981170064,13.639
5,25,OptimalGlobal,10.4361211249167,0.438,OptimalGlobal,47.0150981170064,9.179
6,24,OptimalGlobal,30.4270033760586,0.48,OptimalGlobal,47.0150981170064,13.045
7,23,OptimalGlobal,48.9421389203567,0.451,OptimalGlobal,47.0150981170064,20.529
8,22,OptimalGlobal,25.7020863115449,0.447,OptimalGlobal,47.0150981170064,14.496
9,21,OptimalGlobal,52.4059446762572,0.385,OptimalGlobal,47.0150981170064,13.48
10,20,OptimalGlobal,67.3188887610737,0.329,OptimalGlobal,47.0150981170064,15.364
11,19,OptimalGlobal,49.366542423236,0.363,OptimalGlobal,47.0150981170064,16.49
12,18,OptimalGlobal,72.0620015557721,0.348,OptimalGlobal,47.0150981170064,12.447
13,17,OptimalGlobal,10.1243856943659,0.325,OptimalGlobal,47.0150981170064,9.255
14,16,OptimalGlobal,65.157360155726,0.231,OptimalGlobal,47.0150981170064,9.343
15,15,OptimalGlobal,65.1986139421733,0.269,OptimalGlobal,47.0150981170064,14.331
16,14,OptimalGlobal,62.6430234016064,0.182,OptimalGlobal,47.0150981170064,9.328
17,13,OptimalGlobal,60.5193761905096,0.301,OptimalGlobal,47.0150981170064,12.469
18,12,OptimalGlobal,68.9655071137864,0.189,OptimalGlobal,47.0150981170064,5.857
19,11,OptimalGlobal,69.0505559858861,0.153,OptimalGlobal,47.0150981170064,5.536
20,10,OptimalGlobal,76.855549771741,0.124,OptimalGlobal,47.0150981170064,6.615
21,9,OptimalGlobal,71.8587269511792,0.135,OptimalGlobal,47.0150981170064,3.75
22,8,OptimalGlobal,63.8081158581873,0.173,OptimalGlobal,47.0150981170064,2.719
23,7,OptimalGlobal,84.2563679213308,0.112,OptimalGlobal,47.0150981170064,3.525
24,6,OptimalGlobal,51.2044100072928,0.156,OptimalGlobal,47.0150981170064,3.969
25,5,OptimalGlobal,52.1643229946873,0.134,OptimalGlobal,47.0150981170064,4.024
26,4,OptimalGlobal,65.9256282121119,0.092,OptimalGlobal,47.0150981170063,3.309
27,3,OptimalGlobal,76.5301066250607,0.066,OptimalGlobal,47.0150981170064,2.488
28,2,OptimalGlobal,71.9889758791479,0.043,OptimalGlobal,47.0150981170063,1.619
29,1,OptimalGlobal,91.1262502599246,0.033,OptimalGlobal,47.0150981170064,0.401
