iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,9.27267112168143,1.073,Feasible,115.842999118538,60.181
2,28,OptimalGlobal,7.69873116380027,0.96,Feasible,120.660992688099,60.177
3,27,OptimalGlobal,11.6326852771116,1.048,Feasible,118.536279585261,60.176
4,26,OptimalGlobal,9.67389435146014,1.42,Feasible,118.348343586614,60.169
5,25,OptimalGlobal,11.851732009582,1.19,Feasible,53.3850765357459,60.733
6,24,OptimalGlobal,12.4631585569766,1.224,Feasible,113.191679811795,60.178
7,23,OptimalGlobal,9.47978271009791,1.288,Feasible,119.97442837086,60.181
8,22,OptimalGlobal,12.4948233395886,1.285,Feasible,118.361372942459,60.152
9,21,OptimalGlobal,11.4818676407832,1.578,Feasible,117.065350258512,60.15
10,20,OptimalGlobal,11.2407859212956,1.17,Feasible,113.506780793965,60.15
11,19,OptimalGlobal,11.3217561635794,0.708,Feasible,116.263304324471,60.14
12,18,OptimalGlobal,12.0157104834427,0.936,Feasible,30.4568377705903,60.523
13,17,OptimalGlobal,12.5215738291212,0.928,Feasible,117.32387565457,60.179
14,16,OptimalGlobal,12.0961603298198,0.794,Feasible,9.40719233102934,60.37
15,15,OptimalGlobal,14.5179813124449,1.154,Feasible,120.281396111306,60.125
16,14,OptimalGlobal,16.1410824698011,1.225,Feasible,12.7456011218321,60.348
17,13,OptimalGlobal,14.2635740415,0.514,Feasible,11.2776043189172,60.34
18,12,OptimalGlobal,12.5583181254728,1.11,Feasible,12.4135933175011,60.367
19,11,OptimalGlobal,13.8126926728027,1.283,Feasible,9.10141238479265,60.308
20,10,OptimalGlobal,14.0261730872256,1.563,Feasible,10.508604822998,60.288
21,9,OptimalGlobal,16.0135434865659,0.852,Feasible,8.54316226939955,60.403
22,8,OptimalGlobal,17.8085938820307,0.956,Feasible,115.326440368965,60.132
23,7,OptimalGlobal,16.8487415398216,0.48,OptimalGlobal,8.54316226939953,53.226
24,6,OptimalGlobal,19.6272108881842,1.746,Feasible,29.4944618553772,60.488
25,5,OptimalGlobal,21.1135713627507,0.912,Feasible,9.35140339035875,60.34
26,4,OptimalGlobal,23.3982209644351,0.938,Feasible,12.629103959681,60.264
27,3,OptimalGlobal,28.734717955848,0.297,OptimalGlobal,8.54316226939955,38.822
28,2,OptimalGlobal,24.3808075320766,0.376,Feasible,12.7587578904829,60.247
29,1,OptimalGlobal,36.7571160359375,0.047,Feasible,9.66490499021864,60.194
