iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,14,OptimalGlobal,8.54751381103961,0.175,OptimalGlobal,9.93231668273444,2.093
2,13,OptimalGlobal,7.44311870650775,0.192,OptimalGlobal,9.93231668273444,1.737
3,12,OptimalGlobal,7.65715724937259,0.156,OptimalGlobal,9.93231668273445,1.898
4,11,OptimalGlobal,7.1555284905107,0.15,OptimalGlobal,9.93231668273444,1.8
5,10,OptimalGlobal,7.80313453883329,0.141,OptimalGlobal,9.93231668273444,1.526
6,9,OptimalGlobal,6.35977108848406,0.122,OptimalGlobal,9.93231668273445,1.314
7,8,OptimalGlobal,7.37288015666443,0.123,OptimalGlobal,9.93231668273445,1.274
8,7,OptimalGlobal,6.91885389731091,0.128,OptimalGlobal,9.93231668273445,1.05
9,6,OptimalGlobal,8.64795795827947,0.106,OptimalGlobal,9.93231668273445,1.299
10,5,OptimalGlobal,5.40949851432673,0.085,OptimalGlobal,9.93231668273445,0.909
11,4,OptimalGlobal,5.16755562432554,0.08,OptimalGlobal,9.93231668273445,1.022
12,3,OptimalGlobal,6.73669840592805,0.068,OptimalGlobal,9.93231668273445,0.712
13,2,OptimalGlobal,8.67003267592465,0.047,OptimalGlobal,9.93231668273445,0.491
14,1,OptimalGlobal,11.8410895214574,0.025,OptimalGlobal,9.93231668273444,0.369
