iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,20,630,False,True,1462.2606201171875,1895.081787109375,38.23951647337068,43.53253710857403,28.3529052734375,29.758771896362305,0.6176546812057495,0.5585269331932068,0.0
2,19,600,False,False,25.051427841186523,261.5962829589844,5.005140142012661,16.1739383873868,3.6129016876220703,10.86915397644043,0.6766635775566101,-2.5059192180633545,3.5564943701028824
3,18,570,False,False,12.821246147155762,282.9012756347656,3.580676772225575,16.819669308127484,2.2470390796661377,11.444018363952637,0.8345173597335815,-2.7914493083953857,3.6175513199996203
4,17,540,False,False,10.883096694946289,241.48997497558594,3.298953878875285,15.539947714699233,1.919987440109253,10.511122703552246,0.85953289270401,-2.2364542484283447,3.55109982797876
5,16,510,False,False,10.673852920532227,300.784912109375,3.2670863044205345,17.34315173517706,2.0603301525115967,11.272475242614746,0.862233579158783,-3.031126022338867,3.6143677008803934
6,15,480,False,False,10.672345161437988,268.21990966796875,3.266855546460233,16.37742072696335,2.1089067459106445,10.69354248046875,0.8622530698776245,-2.59468936920166,3.4975733861792833
7,14,450,False,False,12.810769081115723,500.55389404296875,3.579213472414816,22.37306179410786,2.477354049682617,14.696821212768555,0.8346526026725769,-5.70843505859375,3.599845079006627
8,13,420,False,False,131.56817626953125,2386.22119140625,11.470317182603594,48.848963053541375,8.446887969970703,31.21575355529785,-0.6981381177902222,-30.980192184448242,3.5040575759485364
9,12,390,False,False,58.30988311767578,1848.03515625,7.636090826966098,42.98877942265865,6.113096237182617,25.372047424316406,0.24739986658096313,-23.767410278320312,3.540707379113883
10,11,360,False,False,27.190567016601562,1669.134521484375,5.2144574997406545,40.855042791366344,4.212103843688965,23.271066665649414,0.6490539312362671,-21.369779586791992,3.5944214628543705
11,10,330,False,False,18.26177978515625,1494.9681396484375,4.273380369819219,38.66481785355309,3.239290237426758,22.4018497467041,0.7642969489097595,-19.03559684753418,3.500516152009368
12,9,300,False,False,454.28546142578125,2107.7470703125,21.31397338427965,45.91020660280783,15.407397270202637,33.403255462646484,-4.863419532775879,-27.248075485229492,3.584470588946715
13,8,270,False,False,149.04856872558594,1300.6572265625,12.208544906154293,36.064625695582926,10.002642631530762,26.13080406188965,-0.9237558841705322,-16.431438446044922,3.504621857078746
14,7,240,False,False,59.15879821777344,1157.5029296875,7.6914756853138035,34.022094728095446,6.2533416748046875,24.04369354248047,0.23644298315048218,-14.512880325317383,3.5288041119929403
15,6,210,False,False,90.95368957519531,1532.88525390625,9.53696437946558,39.15207853877301,7.823448657989502,26.13884735107422,-0.17393064498901367,-19.543764114379883,3.5511151659302413
16,5,180,False,False,67.36502075195312,1542.7303466796875,8.207619676371044,39.27760617297963,6.738588809967041,26.20699691772461,0.13052606582641602,-19.67570686340332,3.556037605041638
17,4,150,False,False,63.45331573486328,1490.1934814453125,7.965758955357819,38.603024252580425,6.775084972381592,25.623456954956055,0.1810140609741211,-18.971607208251953,3.5495135579258204
18,3,120,False,False,101.75093841552734,1214.4512939453125,10.08716701633949,34.84897837735437,8.551911354064941,23.356340408325195,-0.3132897615432739,-15.276103973388672,3.4317908389493823
19,2,90,False,False,1354.87744140625,3162.202392578125,36.80865986974057,56.23346328102267,25.873472213745117,43.177005767822266,-16.487276077270508,-41.37990951538086,3.368105427827686
20,1,60,False,False,3315.3369140625,6369.6767578125,57.57896242606756,79.81025471587282,39.34709167480469,59.11656188964844,-41.790740966796875,-84.3665542602539,3.516929280012846
21,0,30,True,False,1054.7210693359375,1697.51611328125,32.476469471541044,41.200923694515026,28.38653564453125,35.364437103271484,-12.613184928894043,-21.750150680541992,3.5454327510669827
