iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,9.27191484727112,0.294,OptimalGlobal,9.93919730711108,2.027
2,28,OptimalGlobal,7.12248200390032,0.277,OptimalGlobal,9.93919730711108,1.826
3,27,OptimalGlobal,5.72236975701895,0.258,OptimalGlobal,9.93919730711108,1.761
4,26,OptimalGlobal,4.60798511766036,0.252,OptimalGlobal,9.93919730711108,1.688
5,25,OptimalGlobal,4.02141536382643,0.254,OptimalGlobal,9.93919730711108,1.509
6,24,OptimalGlobal,3.42940749376142,0.256,OptimalGlobal,9.93919730711108,1.39
7,23,OptimalGlobal,2.99197654090401,0.236,OptimalGlobal,9.93919730711108,1.54
8,22,OptimalGlobal,2.73985282504273,0.237,OptimalGlobal,9.93919730711108,1.326
9,21,OptimalGlobal,2.46555056397662,0.196,OptimalGlobal,9.93919730711108,1.19
10,20,OptimalGlobal,2.37763276612595,0.157,OptimalGlobal,9.93919730711108,1.466
11,19,OptimalGlobal,1.96866918204379,0.151,OptimalGlobal,9.93919730711108,1.304
12,18,OptimalGlobal,2.0692296557727,0.158,OptimalGlobal,9.93919730711108,1.327
13,17,OptimalGlobal,1.9442056634715,0.138,OptimalGlobal,9.93919730711108,1.008
14,16,OptimalGlobal,1.99474049984166,0.171,OptimalGlobal,9.93919730711108,0.915
15,15,OptimalGlobal,1.73774278360402,0.121,OptimalGlobal,9.93919730711108,1.114
16,14,OptimalGlobal,1.81430606450024,0.111,OptimalGlobal,9.93919730711108,0.973
17,13,OptimalGlobal,2.01830058641877,0.132,OptimalGlobal,9.93919730711108,0.908
18,12,OptimalGlobal,1.99402225562046,0.094,OptimalGlobal,9.93919730711108,0.798
19,11,OptimalGlobal,2.31880335969572,0.089,OptimalGlobal,9.93919730711108,0.754
20,10,OptimalGlobal,2.04626631526655,0.088,OptimalGlobal,9.93919730711108,0.754
21,9,OptimalGlobal,2.72499672042321,0.085,OptimalGlobal,9.93919730711108,0.753
22,8,OptimalGlobal,2.47164054922205,0.079,OptimalGlobal,9.93919730711108,0.733
23,7,OptimalGlobal,2.7079401254118,0.081,OptimalGlobal,9.93919730711108,0.618
24,6,OptimalGlobal,2.97985225129787,0.069,OptimalGlobal,9.93919730711108,0.542
25,5,OptimalGlobal,2.66938773011361,0.064,OptimalGlobal,9.93919730711108,0.451
26,4,OptimalGlobal,2.77004043320154,0.057,OptimalGlobal,9.93919730711107,0.383
27,3,OptimalGlobal,4.53603268801545,0.045,OptimalGlobal,9.93919730711108,0.419
28,2,OptimalGlobal,6.5890915019626,0.044,OptimalGlobal,9.93919730711108,0.265
29,1,OptimalGlobal,4.29377370049382,0.022,OptimalGlobal,9.93919730711108,0.774
