iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,14,OptimalGlobal,3.28666069046192,1.664,OptimalGlobal,3.25039054194461,19.038
2,13,OptimalGlobal,2.67172049034051,1.766,OptimalGlobal,3.25039054194461,14.161
3,12,OptimalGlobal,2.54051089194881,1.649,OptimalGlobal,3.25039054194461,10.425
4,11,OptimalGlobal,2.9589975833617,1.353,OptimalGlobal,3.25039054194461,19.424
5,10,OptimalGlobal,2.2533353313039,1.787,OptimalGlobal,3.25039054194461,17.549
6,9,OptimalGlobal,2.82461531475251,1.39,OptimalGlobal,3.25039054194461,16.19
7,8,OptimalGlobal,2.18455252271317,0.942,OptimalGlobal,3.25039054194461,9.311
8,7,OptimalGlobal,2.37629577599435,1.24,OptimalGlobal,3.25039054194461,12.559
9,6,OptimalGlobal,2.97627627559908,0.682,OptimalGlobal,3.25039054194461,8.251
10,5,OptimalGlobal,3.69302362277101,0.697,OptimalGlobal,3.25039054194461,5.565
11,4,OptimalGlobal,3.67032329560433,0.566,OptimalGlobal,3.25039054194461,8.401
12,3,OptimalGlobal,6.25156704627694,0.482,OptimalGlobal,3.25039054194461,9.866
13,2,OptimalGlobal,7.17120627365034,0.385,OptimalGlobal,3.25039054194461,20.382
14,1,OptimalGlobal,18.9998501309209,0.065,OptimalGlobal,3.25039054194461,36.96
