iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,14.2211583511033,0.484,OptimalGlobal,16.0469889478429,2.027
2,28,OptimalGlobal,11.4719768064595,0.384,OptimalGlobal,16.0469889478429,1.887
3,27,OptimalGlobal,9.63842092255935,0.484,OptimalGlobal,16.0469889478429,1.807
4,26,OptimalGlobal,8.48512398074305,0.452,OptimalGlobal,16.0469889478429,1.776
5,25,OptimalGlobal,7.97403388477338,0.494,OptimalGlobal,16.0469889478429,1.676
6,24,OptimalGlobal,7.21983950969942,0.488,OptimalGlobal,16.0469889478429,1.604
7,23,OptimalGlobal,7.18056601079679,0.463,OptimalGlobal,16.0469889478429,1.517
8,22,OptimalGlobal,7.0285819132592,0.453,OptimalGlobal,16.0469889478429,1.5
9,21,OptimalGlobal,7.8396871482219,0.49,OptimalGlobal,16.0469889478429,1.399
10,20,OptimalGlobal,6.56896941033569,0.681,OptimalGlobal,16.0469889478429,1.336
11,19,OptimalGlobal,6.92046976874151,0.566,OptimalGlobal,16.0469889478429,1.252
12,18,OptimalGlobal,6.48380570728492,0.431,OptimalGlobal,16.0469889478429,1.158
13,17,OptimalGlobal,6.62966314411468,0.416,OptimalGlobal,16.0469889478429,1.041
14,16,OptimalGlobal,6.53117154788295,0.424,OptimalGlobal,16.0469889478429,0.999
15,15,OptimalGlobal,6.16039461340367,0.422,OptimalGlobal,16.0469889478429,0.955
16,14,OptimalGlobal,5.88696024132297,0.381,OptimalGlobal,16.0469889478429,0.859
17,13,OptimalGlobal,6.00591991336778,0.369,OptimalGlobal,16.0469889478429,0.81
18,12,OptimalGlobal,6.33099493710561,0.318,OptimalGlobal,16.0469889478429,0.745
19,11,OptimalGlobal,5.88609215952463,0.49,OptimalGlobal,16.0469889478429,0.691
20,10,OptimalGlobal,5.72786389981696,0.345,OptimalGlobal,16.0469889478429,0.73
21,9,OptimalGlobal,5.53434240295206,0.23,OptimalGlobal,16.0469889478429,0.583
22,8,OptimalGlobal,4.70335629129679,0.179,OptimalGlobal,16.0469889478429,0.533
23,7,OptimalGlobal,5.46715951432183,0.139,OptimalGlobal,16.0469889478429,0.473
24,6,OptimalGlobal,6.12993094105861,0.115,OptimalGlobal,16.0469889478429,0.42
25,5,OptimalGlobal,7.31911875117376,0.099,OptimalGlobal,16.0469889478429,0.39
26,4,OptimalGlobal,10.1689010894394,0.071,OptimalGlobal,16.0469889478429,0.299
27,3,OptimalGlobal,10.7915214573955,0.045,OptimalGlobal,16.0469889478429,0.238
28,2,OptimalGlobal,12.9170230279969,0.028,OptimalGlobal,16.0469889478429,0.169
29,1,OptimalGlobal,16.4602905433912,0.017,OptimalGlobal,16.0469889478429,0.126
