iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,15,OptimalGlobal,7.15096246837172,0.25,OptimalGlobal,6.44771055580676,3.815
2,14,OptimalGlobal,7.33543430370227,0.232,OptimalGlobal,6.44771055580676,2.611
3,13,OptimalGlobal,8.09493905054312,0.196,OptimalGlobal,6.44771055580676,2.808
4,12,OptimalGlobal,7.47766884179831,0.269,OptimalGlobal,6.44771055580677,3.607
5,11,OptimalGlobal,7.58729791356876,0.212,OptimalGlobal,6.44771055580676,3.933
6,10,OptimalGlobal,7.3678505497322,0.152,OptimalGlobal,6.44771055580676,2.545
7,9,OptimalGlobal,5.71104877613857,0.131,OptimalGlobal,6.44771055580676,3.606
8,8,OptimalGlobal,7.22343534454658,0.148,OptimalGlobal,6.44771055580676,1.784
9,7,OptimalGlobal,8.88293477985886,0.138,OptimalGlobal,6.44771055580676,2.51
10,6,OptimalGlobal,10.4767600462674,0.133,OptimalGlobal,6.44771055580676,2.523
11,5,OptimalGlobal,10.4579659504992,0.14,OptimalGlobal,6.44771055580676,2.268
12,4,OptimalGlobal,11.2510903168905,0.13,OptimalGlobal,6.44771055580676,1.32
13,3,OptimalGlobal,11.3521958310911,0.089,OptimalGlobal,6.44771055580676,1.613
14,2,OptimalGlobal,9.53894266028763,0.039,OptimalGlobal,6.44771055580676,1.123
15,1,OptimalGlobal,14.2373339828495,0.022,OptimalGlobal,6.44771055580676,0.768
