iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,7.37893691150426,2.816,OptimalGlobal,7.8933236537475,16.006
2,28,OptimalGlobal,4.19922596363821,1.933,OptimalGlobal,7.8933236537475,19.759
3,27,OptimalGlobal,3.43499878110168,1.815,OptimalGlobal,7.8933236537475,14.598
4,26,OptimalGlobal,3.04034668635316,1.92,OptimalGlobal,7.8933236537475,13.676
5,25,OptimalGlobal,3.06019329975685,1.844,OptimalGlobal,7.8933236537475,21.235
6,24,OptimalGlobal,2.98709642071042,1.791,OptimalGlobal,7.8933236537475,16.234
7,23,OptimalGlobal,2.99804202431297,1.814,OptimalGlobal,7.8933236537475,12.973
8,22,OptimalGlobal,2.82036744750603,1.846,OptimalGlobal,7.8933236537475,15.406
9,21,OptimalGlobal,3.00443413330047,1.894,OptimalGlobal,7.8933236537475,10.64
10,20,OptimalGlobal,2.8904657056593,1.876,OptimalGlobal,7.8933236537475,13.146
11,19,OptimalGlobal,2.94982235984588,1.649,OptimalGlobal,7.8933236537475,13.556
12,18,OptimalGlobal,2.53863486338104,1.715,OptimalGlobal,7.89332365374749,12.228
13,17,OptimalGlobal,2.378840135837,1.587,OptimalGlobal,7.8933236537475,11.378
14,16,OptimalGlobal,2.39792414523803,1.472,OptimalGlobal,7.8933236537475,20.472
15,15,OptimalGlobal,2.3787660902978,1.508,OptimalGlobal,7.8933236537475,18.458
16,14,OptimalGlobal,2.62170106635238,1.488,OptimalGlobal,7.8933236537475,18.873
17,13,OptimalGlobal,2.34537984683924,1.559,OptimalGlobal,7.8933236537475,13.29
18,12,OptimalGlobal,2.61212472447433,1.576,OptimalGlobal,7.8933236537475,16.142
19,11,OptimalGlobal,2.58813283927098,1.624,OptimalGlobal,7.8933236537475,13.659
20,10,OptimalGlobal,2.70632351050928,1.485,OptimalGlobal,7.8933236537475,17.817
21,9,OptimalGlobal,3.00337641250167,1.487,OptimalGlobal,7.8933236537475,10.298
22,8,OptimalGlobal,2.85417621135749,1.452,OptimalGlobal,7.8933236537475,11.639
23,7,OptimalGlobal,3.35698777715349,1.474,OptimalGlobal,7.8933236537475,29.871
24,6,OptimalGlobal,3.81949937979979,1.467,OptimalGlobal,7.8933236537475,15.456
25,5,OptimalGlobal,4.42181621526095,0.887,OptimalGlobal,7.8933236537475,17.41
26,4,OptimalGlobal,4.98100622332077,0.812,OptimalGlobal,7.8933236537475,10.756
27,3,OptimalGlobal,8.19255020815841,0.645,OptimalGlobal,7.8933236537475,0.5
28,2,OptimalGlobal,12.3822411683028,0.523,OptimalGlobal,7.8933236537475,0.338
29,1,OptimalGlobal,17.9695385631637,0.045,OptimalGlobal,7.8933236537475,0.264
