iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,4.86950723801356,0.802,OptimalGlobal,5.01408608728338,26.035
2,28,OptimalGlobal,3.25136987587421,0.934,OptimalGlobal,5.01408608728338,36.477
3,27,OptimalGlobal,2.8583149590956,0.896,OptimalGlobal,5.01408608728338,36.777
4,26,OptimalGlobal,3.16031866203775,0.996,OptimalGlobal,5.01408608728338,30.144
5,25,OptimalGlobal,2.52069269654307,1.173,OptimalGlobal,5.01408608728338,16.471
6,24,OptimalGlobal,2.99678816559556,1.062,OptimalGlobal,5.01408608728338,17.284
7,23,OptimalGlobal,3.03679821017827,1.191,OptimalGlobal,5.01408608728338,17.549
8,22,OptimalGlobal,2.40127355702449,0.939,OptimalGlobal,5.01408608728337,21.998
9,21,OptimalGlobal,2.4168199971218,1.176,OptimalGlobal,5.01408608728338,22.598
10,20,OptimalGlobal,2.36263422901961,1.126,OptimalGlobal,5.01408608728338,18.619
11,19,OptimalGlobal,2.76526947849796,1.147,OptimalGlobal,5.01408608728338,17.399
12,18,OptimalGlobal,2.69881596320273,0.935,OptimalGlobal,5.01408608728337,19.31
13,17,OptimalGlobal,2.26536337684565,0.793,OptimalGlobal,5.01408608728338,18.93
14,16,OptimalGlobal,3.40435710135776,1.002,OptimalGlobal,5.01408608728338,31.294
15,15,OptimalGlobal,2.74128513642999,1.284,OptimalGlobal,5.01408608728337,18.312
16,14,OptimalGlobal,2.71632234024214,0.875,OptimalGlobal,5.01408608728338,14.517
17,13,OptimalGlobal,2.59016669920167,0.773,OptimalGlobal,5.01408608728337,13.448
18,12,OptimalGlobal,3.05873355863407,0.99,OptimalGlobal,5.01408608728338,13.594
19,11,OptimalGlobal,2.66121690940765,1.163,OptimalGlobal,5.01408608728338,25.484
20,10,OptimalGlobal,2.98885372773623,1.425,OptimalGlobal,5.01408608728338,10.58
21,9,OptimalGlobal,2.89878769085337,0.983,OptimalGlobal,5.01408608728338,9.687
22,8,OptimalGlobal,3.17661716953871,1.543,OptimalGlobal,5.01408608728338,14.958
23,7,OptimalGlobal,5.01577651117955,2.217,OptimalGlobal,5.01408608728338,13.929
24,6,OptimalGlobal,4.10980080158513,1.228,OptimalGlobal,5.01408608728338,22.215
25,5,OptimalGlobal,6.1512507397077,2.907,OptimalGlobal,5.01408608728337,25.327
26,4,OptimalGlobal,5.90875271718876,3.051,OptimalGlobal,5.01408608728338,34.981
27,3,OptimalGlobal,6.11239315263862,0.916,OptimalGlobal,5.01408608728338,26.946
28,2,OptimalGlobal,6.46034899373623,0.577,Feasible,5.01408608728337,60.139
29,1,OptimalGlobal,6.24309160461323,0.045,Feasible,6.02188782098008,60.13
