iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,14,OptimalGlobal,4.81859062118092,0.486,OptimalGlobal,5.21672981669283,2.64
2,13,OptimalGlobal,6.62560591463871,0.37,OptimalGlobal,5.21672981669283,4.313
3,12,OptimalGlobal,5.08347020269241,0.35,OptimalGlobal,5.21672981669283,4.055
4,11,OptimalGlobal,4.79496599973846,0.328,OptimalGlobal,5.21672981669283,4.94
5,10,OptimalGlobal,4.73177196476389,0.348,OptimalGlobal,5.21672981669283,6.425
6,9,OptimalGlobal,4.6079855274085,0.356,OptimalGlobal,5.21672981669283,3.607
7,8,OptimalGlobal,4.04566535741444,0.317,OptimalGlobal,5.21672981669284,5.12
8,7,OptimalGlobal,3.58729978042511,0.379,OptimalGlobal,5.21672981669284,11.056
9,6,OptimalGlobal,3.17409385052686,0.367,OptimalGlobal,5.21672981669283,7.866
10,5,OptimalGlobal,3.08925759269994,0.354,OptimalGlobal,5.21672981669284,2.82
11,4,OptimalGlobal,3.13288166388668,0.436,OptimalGlobal,5.21672981669283,1.912
12,3,OptimalGlobal,3.04867132571678,0.464,OptimalGlobal,5.21672981669283,6.969
13,2,OptimalGlobal,3.30353586409799,0.347,OptimalGlobal,5.21672981669283,7.43
14,1,OptimalGlobal,13.075600870438,0.041,OptimalGlobal,5.21672981669283,6.993
