iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,20,OptimalGlobal,39.9458688742877,0.205,OptimalGlobal,39.8937288311856,5.529
2,19,OptimalGlobal,27.1746251821036,0.225,OptimalGlobal,39.8937288311856,5.019
3,18,OptimalGlobal,12.797490212886,0.218,OptimalGlobal,39.8937288311856,4.922
4,17,OptimalGlobal,19.4730626265941,0.197,OptimalGlobal,39.8937288311856,5.542
5,16,OptimalGlobal,18.5180878522246,0.168,OptimalGlobal,39.8937288311856,3.704
6,15,OptimalGlobal,8.67926619542473,0.179,OptimalGlobal,39.8937288311856,4.096
7,14,OptimalGlobal,11.7956871061723,0.159,OptimalGlobal,39.8937288311856,4.698
8,13,OptimalGlobal,19.4987609149816,0.15,OptimalGlobal,39.8937288311856,6.026
9,12,OptimalGlobal,21.0852395541634,0.146,OptimalGlobal,39.8937288311856,3.971
10,11,OptimalGlobal,14.2376399216249,0.139,OptimalGlobal,39.8937288311856,2.816
11,10,OptimalGlobal,24.7986690390954,0.14,OptimalGlobal,39.8937288311856,3.963
12,9,OptimalGlobal,17.6183075262463,0.146,OptimalGlobal,39.8937288311856,2.337
13,8,OptimalGlobal,13.31261950024,0.135,OptimalGlobal,39.8937288311856,2.657
14,7,OptimalGlobal,21.882702123312,0.111,OptimalGlobal,39.8937288311856,2.728
15,6,OptimalGlobal,7.31577329803173,0.104,OptimalGlobal,39.8937288311856,1.889
16,5,OptimalGlobal,10.5269027914143,0.102,OptimalGlobal,39.8937288311856,1.481
17,4,OptimalGlobal,18.7780474986997,0.091,OptimalGlobal,39.8937288311856,1.029
18,3,OptimalGlobal,14.3501738766338,0.068,OptimalGlobal,39.8937288311856,1.89
19,2,OptimalGlobal,15.3624001319654,0.044,OptimalGlobal,39.8937288311856,1.349
20,1,OptimalGlobal,29.198234342719,0.021,OptimalGlobal,39.8937288311856,1.952
