dataset,window_tag,hidden_tag,group_mode,method,random_trial,n_groups,n_points,ks_evaluated,mae_full_ref,rmse_full_ref,mae_mean_ref,rmse_mean_ref,mean_y_train,ranking_file,partial_auc_lo,partial_auc_hi,retrain_retention_auc,retrain_retention_auc_20_80,retrain_retention_auc_20_80_raw,retrain_retention_at_20,retrain_retention_at_80,val_mae_auc,val_mae_auc_20_80,val_mae_auc_20_80_raw,val_mae_at_20,val_mae_at_80,val_rmse_auc,val_rmse_auc_20_80,val_rmse_auc_20_80_raw,val_rmse_at_20,val_rmse_at_80
FD003,W30_step1,h10,sensors,group_ablation,-1,16,7,"0,2,4,7,10,13,16",27.59368324279785,41.18972396850586,71.78288269042969,90.7442398071289,125.61982727050781,mlp_baselines/FD003/W30_step1/h10/rankings/ranking_sensors_group_ablation_masking.json,0.2,0.8,0.8740546564450669,0.9299826812810269,0.5579896087686163,0.8705316721647272,0.9777704208448135,33.15910714864731,30.687692504458955,18.412615502675376,33.31478500366211,28.575990549723308,46.86054348945618,43.55899720721774,26.135398324330648,48.39622116088867,41.01646296183268
FD003,W30_step1,h10,sensors,random_permutation,0,16,7,"0,2,4,7,10,13,16",27.59368324279785,41.18972396850586,71.78288269042969,90.7442398071289,125.61982727050781,,0.2,0.8,0.8834206405902623,0.9413831432873049,0.564829885972383,0.845026380719468,1.0084827000546346,32.7452318072319,30.18391521506839,18.110349129041037,34.44184341430664,27.218839518229167,45.769091844558716,42.81646340688069,25.68987804412842,45.6978874206543,40.8527473449707
FD003,W30_step1,h10,sensors,random_permutation,1,16,7,"0,2,4,7,10,13,16",27.59368324279785,41.18972396850586,71.78288269042969,90.7442398071289,125.61982727050781,,0.2,0.8,0.8686665552228007,0.91897495579042,0.5513849734742521,0.8579781988562003,0.968908454110169,33.39720302820206,31.174115081628155,18.704469048976897,33.869512939453124,28.96759376525879,46.22577667236328,43.641128566530014,26.184677139918012,46.15852737426758,41.17311986287435
FD003,W30_step1,h10,sensors,random_permutation,2,16,7,"0,2,4,7,10,13,16",27.59368324279785,41.18972396850586,71.78288269042969,90.7442398071289,125.61982727050781,,0.2,0.8,0.8485851033459404,0.9583896066766383,0.575033764005983,0.7715913338072944,0.9653202946995509,34.28458631038666,29.432413212458286,17.659447927474975,37.68687934875488,29.126151657104494,48.04681730270386,42.32956189314523,25.397737135887144,51.91036605834961,42.18837890625
FD003,W30_step1,h10,windows,fulltrust_agg_selection,-1,30,7,"0,3,6,12,18,24,30",27.59368324279785,41.18972396850586,71.78288269042969,90.7442398071289,125.61982727050781,mlp_baselines/FD003/W30_step1/h10/rankings/ranking_windows_fulltrust_agg_selection.json,0.2,0.8,0.9289653121713795,0.9858722355982676,0.5915233413589607,0.9319353395804629,0.9936329917639807,30.73264923095703,28.21797784169515,16.93078670501709,30.60140609741211,27.875036239624023,44.275657081604,41.551762262980134,24.931057357788085,44.191036224365234,40.681175231933594
FD003,W30_step1,h10,windows,timetrust_selection,-1,30,7,"0,3,6,12,18,24,30",27.59368324279785,41.18972396850586,71.78288269042969,90.7442398071289,125.61982727050781,mlp_baselines/FD003/W30_step1/h10/rankings/ranking_windows_timetrust_selection.json,0.2,0.8,0.9299308650209362,0.9845866259505031,0.5907519755703019,0.9233558704390007,1.022095905505673,30.689982223510746,28.274787902832024,16.964872741699217,30.980525970458984,26.61728286743164,44.23550338745117,41.606405258178704,24.963843154907227,43.47156524658203,40.377132415771484
FD003,W30_step1,h10,windows,weights,-1,30,7,"0,3,6,12,18,24,30",27.59368324279785,41.18972396850586,71.78288269042969,90.7442398071289,125.61982727050781,mlp_baselines/FD003/W30_step1/h10/rankings/ranking_windows_weights.json,0.2,0.8,0.9371126612562133,0.9941864307145754,0.5965118584287453,0.9724227094363067,1.00497762698655,30.372624397277832,27.850580215454098,16.71034812927246,28.812301635742188,27.37372589111328,43.822658157348634,41.06002871195474,24.63601722717285,42.334510803222656,40.029850006103516
FD003,W30_step1,h10,windows,group_ablation,-1,30,7,"0,3,6,12,18,24,30",27.59368324279785,41.18972396850586,71.78288269042969,90.7442398071289,125.61982727050781,mlp_baselines/FD003/W30_step1/h10/rankings/ranking_windows_group_ablation_masking.json,0.2,0.8,0.9292263526029393,0.986291364961076,0.5917748189766456,0.9189969452086375,1.0001978170886427,30.72111406326294,28.199456850687664,16.9196741104126,31.17314338684082,27.584941864013672,44.215872001647945,41.526456832885735,24.915874099731447,43.877262115478516,40.39204406738281
FD003,W30_step1,h10,windows,random_permutation,0,30,7,"0,3,6,12,18,24,30",27.59368324279785,41.18972396850586,71.78288269042969,90.7442398071289,125.61982727050781,,0.2,0.8,0.8897270905431216,0.9400261290058911,0.5640156774035348,0.891113195703342,1.000367016954992,32.46655483245849,30.24388058980305,18.146328353881835,32.405303955078125,27.577465057373047,46.113662528991696,43.66385396321614,26.19831237792969,46.258792877197266,40.93916702270508
FD003,W30_step1,h10,windows,random_permutation,1,30,7,"0,3,6,12,18,24,30",27.59368324279785,41.18972396850586,71.78288269042969,90.7442398071289,125.61982727050781,,0.2,0.8,0.9032097300972939,0.9557494510248468,0.5734496706149081,0.8860168266677291,0.9865487832781499,31.870767784118655,29.54907957712809,17.729447746276858,32.63050842285156,28.188081741333008,45.53231029510498,43.13528060913086,25.88116836547852,45.50497055053711,41.20405960083008
