iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,5.05219156649545,1.147,OptimalGlobal,5.04352844655484,58.469
2,28,OptimalGlobal,4.57281566580656,1.025,OptimalGlobal,5.04352844655484,47.947
3,27,OptimalGlobal,3.33063430146148,1.106,OptimalGlobal,5.04352844655484,29.228
4,26,OptimalGlobal,2.7779957458691,0.876,Feasible,5.04352844655484,60.813
5,25,OptimalGlobal,2.55953521982487,1.343,OptimalGlobal,5.04352844655484,21.617
6,24,OptimalGlobal,2.40366348564655,0.948,OptimalGlobal,5.04352844655484,23.038
7,23,OptimalGlobal,2.39639932112364,1.052,OptimalGlobal,5.04352844655484,20.519
8,22,OptimalGlobal,2.45155656408009,1.091,OptimalGlobal,5.04352844655484,19.332
9,21,OptimalGlobal,2.55998315143978,1.224,OptimalGlobal,5.04352844655484,46.628
10,20,OptimalGlobal,2.28935863294179,1.143,OptimalGlobal,5.04352844655483,20.748
11,19,OptimalGlobal,2.48057630368961,1.153,OptimalGlobal,5.04352844655484,16.419
12,18,OptimalGlobal,2.32916129383933,1.32,OptimalGlobal,5.04352844655483,19.52
13,17,OptimalGlobal,2.68625532006546,1.436,OptimalGlobal,5.04352844655483,18.039
14,16,OptimalGlobal,2.92832719880778,1.497,OptimalGlobal,5.04352844655484,15.953
15,15,OptimalGlobal,2.75573793444788,0.998,OptimalGlobal,5.04352844655484,15.65
16,14,OptimalGlobal,2.79705529357316,1.031,OptimalGlobal,5.04352844655483,16.95
17,13,OptimalGlobal,2.60987787980641,0.965,OptimalGlobal,5.04352844655483,18.194
18,12,OptimalGlobal,2.64895150335906,0.947,OptimalGlobal,5.04352844655483,17.707
19,11,OptimalGlobal,2.92455038415842,0.85,OptimalGlobal,5.04352844655484,12.816
20,10,OptimalGlobal,2.81100643887596,0.796,OptimalGlobal,5.04352844655484,13.364
21,9,OptimalGlobal,3.25232518332298,1.85,OptimalGlobal,5.04352844655483,14.639
22,8,OptimalGlobal,3.33700553492759,1.449,OptimalGlobal,5.04352844655484,12.798
23,7,OptimalGlobal,3.36382216834726,1.684,OptimalGlobal,5.04352844655484,12.737
24,6,OptimalGlobal,3.90560228916668,1.105,OptimalGlobal,5.04352844655484,15.909
25,5,OptimalGlobal,6.27387794532635,3.268,OptimalGlobal,5.04352844655483,38.875
26,4,OptimalGlobal,6.37189887883098,3.116,OptimalGlobal,5.04352844655484,32.52
27,3,OptimalGlobal,6.91837178786747,1.096,OptimalGlobal,5.04352844655484,52.032
28,2,OptimalGlobal,6.76756229709889,0.59,Feasible,5.9388087520123,60.129
29,1,OptimalGlobal,6.61138896522374,0.083,Feasible,6.51459793621509,60.122
