iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,39.5548970453639,0.355,OptimalGlobal,39.9981296900587,7.928
2,28,OptimalGlobal,12.4422377071181,0.42,OptimalGlobal,39.9981296900587,11.308
3,27,OptimalGlobal,36.1511152993557,0.391,OptimalGlobal,39.9981296900587,19.155
4,26,OptimalGlobal,17.9862824551301,0.421,OptimalGlobal,39.9981296900587,14.09
5,25,OptimalGlobal,23.8560624440168,0.464,OptimalGlobal,39.9981296900586,21.263
6,24,OptimalGlobal,34.4577856820922,0.522,OptimalGlobal,39.9981296900587,14.185
7,23,OptimalGlobal,18.4414681217931,0.42,OptimalGlobal,39.9981296900587,17.601
8,22,OptimalGlobal,30.7813618834694,0.411,OptimalGlobal,39.9981296900587,7.345
9,21,OptimalGlobal,27.8225637295063,0.539,OptimalGlobal,39.9981296900587,19.375
10,20,OptimalGlobal,56.509713792505,0.203,OptimalGlobal,39.9981296900587,3.286
11,19,OptimalGlobal,61.1267572364515,0.24,OptimalGlobal,39.9981296900587,9.702
12,18,OptimalGlobal,42.90029646811,0.381,OptimalGlobal,39.9981296900587,10.44
13,17,OptimalGlobal,61.1794831117319,0.201,OptimalGlobal,39.9981296900587,6.043
14,16,OptimalGlobal,52.7238865861433,0.208,OptimalGlobal,39.9981296900586,6.629
15,15,OptimalGlobal,61.465103454253,0.267,OptimalGlobal,39.9981296900587,2.807
16,14,OptimalGlobal,62.1287451426925,0.218,OptimalGlobal,39.9981296900587,2.968
17,13,OptimalGlobal,44.7808923660303,0.18,OptimalGlobal,39.9981296900587,3.876
18,12,OptimalGlobal,60.2237714593486,0.145,OptimalGlobal,39.9981296900587,4.867
19,11,OptimalGlobal,16.2021208296197,0.255,OptimalGlobal,39.9981296900587,2.96
20,10,OptimalGlobal,13.1925448831466,0.257,OptimalGlobal,39.9981296900587,10.198
21,9,OptimalGlobal,63.517352729708,0.148,OptimalGlobal,39.9981296900586,3.468
22,8,OptimalGlobal,65.3600526945666,0.113,OptimalGlobal,39.9981296900587,3.26
23,7,OptimalGlobal,66.3017082680557,0.11,OptimalGlobal,39.9981296900587,3.277
24,6,OptimalGlobal,65.4484965057956,0.097,OptimalGlobal,39.9981296900587,2.531
25,5,OptimalGlobal,42.1904285355073,0.131,OptimalGlobal,39.9981296900587,3.082
26,4,OptimalGlobal,58.2637347656808,0.112,OptimalGlobal,39.9981296900587,2.217
27,3,OptimalGlobal,48.0020257996707,0.048,OptimalGlobal,39.9981296900587,2.022
28,2,OptimalGlobal,82.8468097908319,0.033,OptimalGlobal,39.9981296900586,1.687
29,1,OptimalGlobal,54.66377496405,0.029,OptimalGlobal,39.9981296900587,0.321
