iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,10.2696944064771,0.483,OptimalGlobal,10.8647067698872,31.244
2,28,OptimalGlobal,10.2055982362344,0.378,OptimalGlobal,10.8647067698872,46.586
3,27,OptimalGlobal,10.9374201998255,0.375,OptimalGlobal,10.8647067698872,34.833
4,26,OptimalGlobal,9.85932336275012,0.363,OptimalGlobal,10.8647067698872,6.95
5,25,OptimalGlobal,10.1546464454146,0.298,OptimalGlobal,10.8647067698872,17.684
6,24,OptimalGlobal,9.10183878775438,0.291,OptimalGlobal,10.8647067698873,20.515
7,23,OptimalGlobal,11.3105183996016,0.303,OptimalGlobal,10.8647067698872,23.278
8,22,OptimalGlobal,10.7957621522617,0.302,OptimalGlobal,10.8647067698872,23.143
9,21,OptimalGlobal,10.5836069473834,0.314,OptimalGlobal,10.8647067698872,33.116
10,20,OptimalGlobal,11.017611242171,0.259,OptimalGlobal,10.8647067698872,16.326
11,19,OptimalGlobal,9.39287053766691,0.267,Feasible,10.8647067698872,60.431
12,18,OptimalGlobal,10.2903885642587,0.298,OptimalGlobal,10.8647067698872,33.137
13,17,OptimalGlobal,11.0074410895782,0.292,OptimalGlobal,10.8647067698872,17.333
14,16,OptimalGlobal,10.2142263815963,0.268,OptimalGlobal,10.8647067698872,16.704
15,15,OptimalGlobal,10.4858871024373,0.537,OptimalGlobal,10.8647067698872,12.868
16,14,OptimalGlobal,12.5978047666251,0.249,OptimalGlobal,10.8647067698872,8.175
17,13,OptimalGlobal,10.3118431671348,0.196,OptimalGlobal,10.8647067698872,6.26
18,12,OptimalGlobal,10.2286360194222,0.216,OptimalGlobal,10.8647067698872,15.498
19,11,OptimalGlobal,12.7238286870651,0.23,OptimalGlobal,10.8647067698872,8.972
20,10,OptimalGlobal,11.1909794162395,0.289,OptimalGlobal,10.8647067698872,10.5
21,9,OptimalGlobal,8.6907541551369,0.395,OptimalGlobal,10.8647067698872,8.796
22,8,OptimalGlobal,9.90075524655693,0.237,OptimalGlobal,10.8647067698872,19.056
23,7,OptimalGlobal,10.0397556004243,0.173,OptimalGlobal,10.8647067698872,22.634
24,6,OptimalGlobal,11.2301675186536,0.212,OptimalGlobal,10.8647067698872,14.221
25,5,OptimalGlobal,12.3172446302072,0.265,OptimalGlobal,10.8647067698872,12.886
26,4,OptimalGlobal,10.6281615312613,0.283,OptimalGlobal,10.8647067698872,18.466
27,3,OptimalGlobal,12.4536402960454,0.198,OptimalGlobal,10.8647067698872,9.421
28,2,OptimalGlobal,12.6332539208327,0.065,OptimalGlobal,10.8647067698872,4.434
29,1,OptimalGlobal,15.1862933662309,0.03,OptimalGlobal,10.8647067698872,2.388
