iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,3.80003701506118,0.417,OptimalGlobal,3.58759219100968,3.962
2,28,OptimalGlobal,3.88701049482574,0.45,OptimalGlobal,3.58759219100968,4.745
3,27,OptimalGlobal,2.70180800525239,0.41,OptimalGlobal,3.58759219100968,6.394
4,26,OptimalGlobal,2.23306429178151,0.397,OptimalGlobal,3.58759219100968,4.028
5,25,OptimalGlobal,2.02336559877149,0.406,OptimalGlobal,3.58759219100968,3.641
6,24,OptimalGlobal,1.79348140684018,0.425,OptimalGlobal,3.58759219100968,3.379
7,23,OptimalGlobal,2.10985013276587,0.447,OptimalGlobal,3.58759219100968,3.85
8,22,OptimalGlobal,1.89010518744601,0.425,OptimalGlobal,3.58759219100968,2.891
9,21,OptimalGlobal,1.93368095473088,0.442,OptimalGlobal,3.58759219100968,2.646
10,20,OptimalGlobal,1.82072441884964,0.377,OptimalGlobal,3.58759219100968,2.959
11,19,OptimalGlobal,1.69487372556778,0.416,OptimalGlobal,3.58759219100968,3.416
12,18,OptimalGlobal,1.73663990730509,0.425,OptimalGlobal,3.58759219100968,2.477
13,17,OptimalGlobal,1.66507946211963,0.398,OptimalGlobal,3.58759219100968,2.814
14,16,OptimalGlobal,1.61145399869186,0.384,OptimalGlobal,3.58759219100968,2.78
15,15,OptimalGlobal,1.97811829090559,0.351,OptimalGlobal,3.58759219100968,2.452
16,14,OptimalGlobal,2.3127827474163,0.475,OptimalGlobal,3.58759219100968,2.212
17,13,OptimalGlobal,1.64857745066784,0.362,OptimalGlobal,3.58759219100968,2.955
18,12,OptimalGlobal,1.83042361992959,0.397,OptimalGlobal,3.58759219100968,2.198
19,11,OptimalGlobal,1.62089461572977,0.493,OptimalGlobal,3.58759219100968,2.348
20,10,OptimalGlobal,1.68273661873463,0.375,OptimalGlobal,3.58759219100968,2.35
21,9,OptimalGlobal,1.71725347618545,0.469,OptimalGlobal,3.58759219100968,1.943
22,8,OptimalGlobal,2.16360096299454,0.536,OptimalGlobal,3.58759219100968,1.411
23,7,OptimalGlobal,1.72594625317704,0.505,OptimalGlobal,3.58759219100968,2.397
24,6,OptimalGlobal,3.70622879601301,0.586,OptimalGlobal,3.58759219100968,2.395
25,5,OptimalGlobal,3.47811979867528,0.559,OptimalGlobal,3.58759219100968,1.465
26,4,OptimalGlobal,3.43053477671949,0.471,OptimalGlobal,3.58759219100968,3.338
27,3,OptimalGlobal,3.26172668084721,0.419,OptimalGlobal,3.58759219100968,7.743
28,2,OptimalGlobal,3.47367710032549,0.312,OptimalGlobal,3.58759219100968,8.612
29,1,OptimalGlobal,3.53881116256672,0.041,OptimalGlobal,3.58759219100968,14.864
