iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,14,OptimalGlobal,2.21361890520734,1.578,OptimalGlobal,2.20668222790713,15.493
2,13,OptimalGlobal,2.05889834520017,1.606,OptimalGlobal,2.20668222790713,17.451
3,12,OptimalGlobal,2.05739336503209,2.161,OptimalGlobal,2.20668222790713,16.702
4,11,OptimalGlobal,1.82319421078112,2.435,OptimalGlobal,2.20668222790713,13.365
5,10,OptimalGlobal,1.8831577352387,1.407,OptimalGlobal,2.20668222790713,20.688
6,9,OptimalGlobal,1.90687784228433,1.631,OptimalGlobal,2.20668222790713,7.755
7,8,OptimalGlobal,2.10734145586001,1.278,OptimalGlobal,2.20668222790713,12.16
8,7,OptimalGlobal,2.14972674046173,0.958,OptimalGlobal,2.20668222790713,10.063
9,6,OptimalGlobal,3.36104386935836,1.308,OptimalGlobal,2.20668222790713,8.398
10,5,OptimalGlobal,4.11313508806297,0.851,OptimalGlobal,2.20668222790713,9.099
11,4,OptimalGlobal,5.13584983926661,0.793,OptimalGlobal,2.20668222790713,25.234
12,3,OptimalGlobal,6.85638235964736,0.582,OptimalGlobal,2.20668222790713,34.127
13,2,OptimalGlobal,7.92061376392982,0.642,OptimalGlobal,2.20668222790713,39.195
14,1,OptimalGlobal,19.1669353919309,0.06,Feasible,2.63689559718188,60.233
