iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,15,480,False,True,2010.041748046875,1729.312744140625,44.83348913532021,41.5850062419212,30.140485763549805,27.381580352783203,0.7715420722961426,0.7899853587150574,0.0
2,14,450,False,False,1872.558349609375,1811.7745361328125,43.273067254464124,42.56494492105931,29.289512634277344,28.28477668762207,0.7871682047843933,0.7799708843231201,15.54074862995185
3,13,420,False,False,1946.4371337890625,1704.713134765625,44.11844437181645,41.28817185061146,29.11431884765625,26.642208099365234,0.7787712812423706,0.7929728627204895,14.668125830008648
4,12,390,False,False,1864.9832763671875,1582.7763671875,43.18545213804283,39.78412204872064,28.55178451538086,25.471435546875,0.7880291938781738,0.8077813386917114,14.949791632010601
5,11,360,False,False,1855.9647216796875,1622.670654296875,43.08090901640409,40.28238640270553,28.543304443359375,25.974132537841797,0.7890542149543762,0.8029364347457886,14.256730272027198
6,10,330,False,False,1866.679931640625,1467.8525390625,43.20509150135693,38.31256372343803,28.885658264160156,25.173282623291016,0.7878363132476807,0.8217381238937378,14.115166870004032
7,9,300,False,False,1952.8992919921875,1710.4361572265625,44.191620155773734,41.35741961518589,29.669532775878906,25.705541610717773,0.7780367732048035,0.7922778129577637,13.599868028017227
8,8,270,False,False,1942.7249755859375,1747.8009033203125,44.07635392799565,41.80670883148197,30.642635345458984,27.84322738647461,0.7791931629180908,0.7877401113510132,13.837966402003076
9,7,240,False,False,2008.290283203125,1599.553466796875,44.81395188111762,39.99441794546928,30.70944595336914,27.037120819091797,0.7717411518096924,0.8057438135147095,13.552110882010311
10,6,210,False,False,2182.5791015625,1694.173095703125,46.718081098890394,41.160334008643865,31.361465454101562,27.555734634399414,0.7519317865371704,0.794252872467041,13.395383969997056
11,5,180,False,False,2184.494140625,1540.7476806640625,46.738572299814635,39.25235891846581,32.563194274902344,27.118263244628906,0.7517141103744507,0.8128854632377625,13.218408515967894
12,4,150,False,False,2336.238037109375,1788.6307373046875,48.334646343067156,42.292206578809385,33.81231689453125,29.501888275146484,0.7344671487808228,0.7827816009521484,13.209701318992302
13,3,120,False,False,2604.297607421875,1758.836181640625,51.032319244003354,41.938480917179454,35.773109436035156,28.600292205810547,0.703999936580658,0.7863999605178833,12.869810187024996
14,2,90,False,False,2751.199462890625,1752.2081298828125,52.45187759166134,41.85938520669902,36.63193893432617,28.998138427734375,0.6873033046722412,0.7872048616409302,12.38680081203347
15,1,60,False,False,4726.96923828125,4433.47998046875,68.75295803295485,66.58438240660305,48.33391571044922,44.622100830078125,0.4627407193183899,0.4615805149078369,12.16788224800257
16,0,30,True,False,7597.1435546875,6541.22412109375,87.16159449371897,80.87783454750597,65.1968994140625,60.43312454223633,0.136521577835083,0.20560771226882935,12.019279671018012
