iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,29,450,False,True,1306.899658203125,2092.622802734375,36.151067179311944,45.745194313002706,25.295774459838867,33.503700256347656,0.6460976004600525,0.5752719044685364,0.0
2,28,435,False,False,96.25765991210938,302.68084716796875,9.811098812676864,17.39772534465264,7.9737868309021,14.873407363891602,-0.3759033679962158,-3.035254955291748,4.342962604016066
3,27,420,False,False,57.4168815612793,278.9053039550781,7.577392794443171,16.700458195962113,6.161480903625488,14.207345962524414,0.1792852282524109,-2.7182862758636475,3.5645873150788248
4,26,405,False,False,28.218042373657227,251.7033233642578,5.3120657350655245,15.86516067880366,4.448999404907227,13.216124534606934,0.5966523885726929,-2.3556370735168457,3.464827067917213
5,25,390,False,False,17.019445419311523,245.08612060546875,4.125463055138359,15.655226622616127,3.4173696041107178,12.686391830444336,0.7567246556282043,-2.267418384552002,3.4602883900515735
6,24,375,False,False,9.280596733093262,214.26620483398438,3.0464071843884004,14.637834704422112,2.4666907787323,11.84065055847168,0.8673434853553772,-1.8565361499786377,3.5082342829555273
7,23,360,False,False,5.787095546722412,203.70928955078125,2.405638282602439,14.272676327542122,1.8906806707382202,11.557791709899902,0.9172794818878174,-1.715794324874878,3.5051789828576148
8,22,345,False,False,5.129551887512207,197.71124267578125,2.264851405172579,14.060982991092096,1.811029314994812,11.311849594116211,0.9266783595085144,-1.6358301639556885,3.520035799127072
9,21,330,False,False,3.1922552585601807,183.9817352294922,1.786688349589872,13.5639867011691,1.4075275659561157,10.857596397399902,0.9543700218200684,-1.4527921676635742,3.5144478960428387
10,20,315,False,False,3.2731692790985107,181.8334503173828,1.8091902274494274,13.484563408482412,1.433876633644104,10.813976287841797,0.9532134532928467,-1.42415189743042,3.4366383699234575
11,19,300,False,False,2.5086655616760254,174.17689514160156,1.5838767507846137,13.19760944798722,1.201189398765564,10.418525695800781,0.9641412496566772,-1.3220767974853516,3.426117645809427
12,18,285,False,False,3.567948818206787,160.23924255371094,1.8889014845160101,12.658564000458778,1.4166231155395508,9.832239151000977,0.9489998817443848,-1.1362638473510742,3.48216901300475
13,17,270,False,False,3.657761573791504,142.1725616455078,1.9125275354335434,11.92361361523879,1.4644073247909546,9.24042797088623,0.9477161169052124,-0.8954042196273804,3.446834896923974
14,16,255,False,False,4.321342945098877,114.32878112792969,2.0787840063601792,10.692463753874955,1.6984325647354126,8.273614883422852,0.9382308721542358,-0.5241987705230713,3.3441277220845222
15,15,240,False,False,5.528174877166748,99.51327514648438,2.35120711064907,9.975634072402835,1.8619050979614258,7.5623345375061035,0.9209804534912109,-0.32668256759643555,3.4774010512046516
16,14,225,False,False,7.805993556976318,78.71643829345703,2.7939208215295435,8.872228485192265,2.08225679397583,6.897411346435547,0.8884214162826538,-0.04942512512207031,3.460532882018015
17,13,210,False,False,9.593042373657227,66.0245590209961,3.0972636913342115,8.125549767307815,2.3163716793060303,6.149019241333008,0.862877368927002,0.11977934837341309,3.425646713003516
18,12,195,False,False,7.370490550994873,65.17205047607422,2.7148647389869853,8.072920814431058,2.0388708114624023,6.156191825866699,0.8946464657783508,0.13114476203918457,3.424801893066615
19,11,180,False,False,13.585153579711914,51.985477447509766,3.6858043328033454,7.210095522772896,2.9448440074920654,5.818294048309326,0.8058143258094788,0.3069443702697754,4.511370450025424
20,10,165,False,False,12.11098861694336,47.6837158203125,3.4800845703723007,6.905339660024878,2.746457576751709,5.4569902420043945,0.8268859386444092,0.36429429054260254,3.3553498769178987
21,9,150,False,False,11.080693244934082,44.56623458862305,3.3287675264178604,6.675794678435149,2.680112600326538,5.294336318969727,0.8416129946708679,0.405855655670166,3.4790953618939966
22,8,135,False,False,11.538907051086426,43.87725067138672,3.3968966794835587,6.6239905398020245,2.6557183265686035,5.3041839599609375,0.8350632786750793,0.4150409698486328,3.3892943379469216
23,7,120,False,False,14.852176666259766,44.95063781738281,3.8538521853153327,6.704523683109995,3.090940475463867,5.297663688659668,0.7877035140991211,0.40073084831237793,3.2591811779420823
24,6,105,False,False,17.85019874572754,46.58232879638672,4.224949555406258,6.825124819106733,3.420719623565674,5.320379734039307,0.7448499202728271,0.3789776563644409,4.603088863892481
25,5,90,False,False,19.466232299804688,40.00529479980469,4.412055337346154,6.3249738971639,3.7219927310943604,5.0510029792785645,0.7217503786087036,0.4666607975959778,3.408808793872595
26,4,75,False,False,19.816295623779297,42.306636810302734,4.451549800213325,6.5043552186441,3.6616852283477783,5.151604652404785,0.7167465686798096,0.435979962348938,3.529034397099167
27,3,60,False,False,19.68737030029297,44.694854736328125,4.437045221799409,6.685421059015515,3.653010845184326,5.293677806854248,0.7185894846916199,0.4041409492492676,3.443079244112596
28,2,45,False,False,23.461929321289062,52.014625549316406,4.84375157510055,7.212116579015928,4.007246971130371,5.547029495239258,0.6646360158920288,0.3065558075904846,3.412982420064509
29,1,30,False,False,33.19419479370117,66.32239532470703,5.761440340201499,8.143856293225404,4.877955436706543,6.461501598358154,0.5255234241485596,0.11580866575241089,3.514042231021449
30,0,15,True,False,31.216184616088867,37.816219329833984,5.587144585214245,6.149489355209421,4.591808319091797,5.161634922027588,0.5537970066070557,0.4958449602127075,3.3570545420516282
