iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,14,OptimalGlobal,4.85687712708058,0.48,OptimalGlobal,4.25012994080164,5.132
2,13,OptimalGlobal,3.21844757285734,0.559,OptimalGlobal,4.25012994080164,3.978
3,12,OptimalGlobal,3.03839052216484,0.477,OptimalGlobal,4.25012994080164,4.212
4,11,OptimalGlobal,2.55647022729469,0.422,OptimalGlobal,4.25012994080164,4.085
5,10,OptimalGlobal,2.44379224914273,0.376,OptimalGlobal,4.25012994080164,3.471
6,9,OptimalGlobal,2.09766772400115,0.427,OptimalGlobal,4.25012994080164,3.463
7,8,OptimalGlobal,2.58793458906466,0.493,OptimalGlobal,4.25012994080164,2.08
8,7,OptimalGlobal,3.30054897166593,0.547,OptimalGlobal,4.25012994080164,4.108
9,6,OptimalGlobal,5.93271611387755,0.354,OptimalGlobal,4.25012994080164,5.473
10,5,OptimalGlobal,4.5729674069442,0.421,OptimalGlobal,4.25012994080164,6.05
11,4,OptimalGlobal,3.58998366618329,0.553,OptimalGlobal,4.25012994080164,4.219
12,3,OptimalGlobal,3.74099245067585,0.397,OptimalGlobal,4.25012994080164,2.82
13,2,OptimalGlobal,3.04451834672862,0.203,OptimalGlobal,4.25012994080164,1.246
14,1,OptimalGlobal,7.46308578134449,0.042,OptimalGlobal,4.25012994080164,11.858
