iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,14.0249075000251,0.434,OptimalGlobal,15.2840611798351,1.963
2,28,OptimalGlobal,10.4679681443706,0.545,OptimalGlobal,15.2840611798351,1.842
3,27,OptimalGlobal,8.52724101881336,0.452,OptimalGlobal,15.2840611798351,1.775
4,26,OptimalGlobal,8.3764679040708,0.447,OptimalGlobal,15.2840611798351,1.733
5,25,OptimalGlobal,7.98139419947855,0.585,OptimalGlobal,15.2840611798351,1.671
6,24,OptimalGlobal,8.08217898433233,0.469,OptimalGlobal,15.2840611798351,1.568
7,23,OptimalGlobal,7.52367269413762,0.605,OptimalGlobal,15.2840611798351,1.536
8,22,OptimalGlobal,7.12511764692199,0.388,OptimalGlobal,15.2840611798351,1.439
9,21,OptimalGlobal,6.66779238659873,0.388,OptimalGlobal,15.2840611798351,1.389
10,20,OptimalGlobal,5.80647680063734,0.41,OptimalGlobal,15.2840611798351,1.342
11,19,OptimalGlobal,5.59217157426345,0.378,OptimalGlobal,15.2840611798351,1.277
12,18,OptimalGlobal,4.59243805244087,0.383,OptimalGlobal,15.2840611798351,1.141
13,17,OptimalGlobal,4.59508036797256,0.443,OptimalGlobal,15.2840611798351,1.025
14,16,OptimalGlobal,4.4890593238801,0.379,OptimalGlobal,15.2840611798351,0.992
15,15,OptimalGlobal,4.34478339910647,0.38,OptimalGlobal,15.2840611798351,0.935
16,14,OptimalGlobal,4.4182698962311,0.329,OptimalGlobal,15.2840611798351,0.853
17,13,OptimalGlobal,4.03687502793647,0.299,OptimalGlobal,15.2840611798351,0.859
18,12,OptimalGlobal,4.10775701326683,0.301,OptimalGlobal,15.2840611798351,0.748
19,11,OptimalGlobal,4.00182644963285,0.285,OptimalGlobal,15.2840611798351,0.707
20,10,OptimalGlobal,3.97732018714345,0.25,OptimalGlobal,15.2840611798351,0.627
21,9,OptimalGlobal,5.36084112118412,0.263,OptimalGlobal,15.2840611798351,0.58
22,8,OptimalGlobal,5.56572087161564,0.194,OptimalGlobal,15.2840611798351,0.524
23,7,OptimalGlobal,4.42421127218417,0.149,OptimalGlobal,15.2840611798351,0.471
24,6,OptimalGlobal,4.52860890269232,0.125,OptimalGlobal,15.2840611798351,0.43
25,5,OptimalGlobal,4.85035141502357,0.1,OptimalGlobal,15.2840611798351,0.394
26,4,OptimalGlobal,5.00635250075891,0.076,OptimalGlobal,15.2840611798351,0.297
27,3,OptimalGlobal,5.43450767278944,0.056,OptimalGlobal,15.2840611798351,0.243
28,2,OptimalGlobal,6.91907188884308,0.032,OptimalGlobal,15.2840611798351,0.169
29,1,OptimalGlobal,8.44759955550353,0.018,OptimalGlobal,15.2840611798351,0.119
