iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,49,50,False,True,139.5313262939453,136.56320190429688,11.812337884345558,11.686025924337875,9.567459106445312,9.458296775817871,0.04856610298156738,-0.0009845495223999023,0.0
2,48,49,False,False,154.8028564453125,142.27162170410156,12.441979603154495,11.927766836424224,10.040021896362305,9.746797561645508,-0.055567145347595215,-0.042826294898986816,5.585637676005717
3,47,48,False,False,138.36326599121094,151.39871215820312,11.762791590061049,12.304418399835203,9.506895065307617,10.341582298278809,0.056530892848968506,-0.10972630977630615,5.263521058019251
4,46,47,False,False,148.09483337402344,143.9740753173828,12.169422064092585,11.998919756269013,9.795029640197754,9.823346138000488,-0.00982654094696045,-0.05530500411987305,5.297479936038144
5,45,46,False,False,147.66510009765625,138.75360107421875,12.15175296398245,11.779371845485597,9.748321533203125,9.573284149169922,-0.006896376609802246,-0.017039775848388672,5.061612939985935
6,44,45,False,False,148.6915283203125,144.8772735595703,12.193913576875659,12.036497561980823,9.8102445602417,9.894889831542969,-0.013895392417907715,-0.061925292015075684,5.1836903329822235
7,43,44,False,False,147.7143096923828,142.6596221923828,12.153777589390996,11.94402035297926,9.812889099121094,9.918458938598633,-0.0072318315505981445,-0.045670270919799805,5.1220148840220645
8,42,43,False,False,150.09225463867188,139.62460327148438,12.251214414851773,11.816285510746784,9.906339645385742,9.708765029907227,-0.02344655990600586,-0.023424148559570312,5.348638656025287
9,41,42,False,False,141.8872833251953,147.8667449951172,11.911644862284776,12.16004708030019,9.654609680175781,10.2660493850708,0.032501399517059326,-0.08383762836456299,5.225550767965615
10,40,41,False,False,141.4446258544922,138.77439880371094,11.893049476668807,11.780254615402459,9.54251766204834,9.69381046295166,0.03551977872848511,-0.01719224452972412,5.135652394965291
11,39,40,False,False,155.71986389160156,147.9376678466797,12.478776538250917,12.162962955081285,10.089295387268066,9.998198509216309,-0.061820030212402344,-0.08435750007629395,5.0997665880131535
12,38,39,False,False,146.2795867919922,148.71946716308594,12.094609823884035,12.195059129134469,9.787009239196777,10.180676460266113,0.0025511980056762695,-0.09008777141571045,5.171394829987548
13,37,38,False,False,148.7892608642578,152.5470733642578,12.197920349971868,12.350994832978346,9.75405502319336,9.963159561157227,-0.014561653137207031,-0.11814355850219727,5.105084848008119
14,36,37,False,False,150.54904174804688,150.33262634277344,12.269842776011716,12.261020607713432,9.866015434265137,10.218084335327148,-0.026561260223388672,-0.10191214084625244,5.033731386007275
15,35,36,False,False,147.68795776367188,149.5455780029297,12.152693436587294,12.228882941746138,9.860513687133789,10.094863891601562,-0.007052183151245117,-0.09614312648773193,5.068604011961725
16,34,35,False,False,153.72262573242188,147.76580810546875,12.398492881492567,12.155896022320558,10.051307678222656,10.067605018615723,-0.04820132255554199,-0.08309769630432129,5.107734436984174
17,33,34,False,False,153.8557586669922,151.24697875976562,12.403860635584076,12.298251044752893,10.048023223876953,10.124787330627441,-0.04910910129547119,-0.10861408710479736,5.166303762991447
18,32,33,False,False,150.42881774902344,135.0550079345703,12.264942631297687,11.621316962142041,9.813325881958008,9.52079963684082,-0.02574145793914795,0.010070264339447021,5.213183495972771
19,31,32,False,False,150.95298767089844,137.805908203125,12.286292673988294,11.739076122213579,9.912917137145996,9.704541206359863,-0.029315710067749023,-0.010093450546264648,5.141775862022769
20,30,31,False,False,151.61073303222656,144.09921264648438,12.3130310253904,12.004133148482,9.935955047607422,9.860434532165527,-0.033800721168518066,-0.05622220039367676,5.244447497010697
21,29,30,False,False,149.2832794189453,143.19215393066406,12.218153682899283,11.966292405363662,9.89687442779541,9.861055374145508,-0.01793038845062256,-0.049573659896850586,5.222066023037769
22,28,29,False,False,154.90338134765625,144.30838012695312,12.446018694653173,12.012842300095057,10.076643943786621,9.824623107910156,-0.05625259876251221,-0.057755470275878906,5.100415733002592
23,27,28,False,False,149.1427459716797,149.4261932373047,12.212401318810306,12.22400070505989,9.80746841430664,10.066983222961426,-0.016972064971923828,-0.0952681303024292,4.985653295007069
24,26,27,False,False,155.69332885742188,134.51736450195312,12.477713286392738,11.598162117419859,10.006965637207031,9.479838371276855,-0.06163907051086426,0.014011085033416748,5.081127537996508
25,25,26,False,False,151.55404663085938,138.4276123046875,12.310728923620216,11.765526435510122,10.001157760620117,9.812498092651367,-0.033414244651794434,-0.014650344848632812,5.151422792987432
26,24,25,False,False,155.67015075683594,144.2744903564453,12.476784471843533,12.011431653073055,10.088180541992188,9.773929595947266,-0.06148099899291992,-0.05750691890716553,5.197733664012048
27,23,24,False,False,154.01097106933594,146.8170928955078,12.41011567509892,12.116810343300246,9.962493896484375,9.830720901489258,-0.05016744136810303,-0.07614374160766602,5.128291076980531
28,22,23,False,False,150.91432189941406,160.5461883544922,12.284719040312401,12.670682237136727,9.905420303344727,10.50468921661377,-0.029052138328552246,-0.17677569389343262,5.084131098992657
29,21,22,False,False,154.0150604248047,147.75228881835938,12.410280432963821,12.15533993018539,10.040268898010254,10.189879417419434,-0.05019521713256836,-0.08299863338470459,5.113531492010225
30,20,21,False,False,149.77137756347656,148.46240234375,12.238111682914017,12.184514858776692,9.953102111816406,10.038400650024414,-0.02125859260559082,-0.08820366859436035,5.263635929033626
31,19,20,False,False,146.46229553222656,144.31878662109375,12.102160779473497,12.013275432665887,9.8106107711792,10.033472061157227,0.0013053417205810547,-0.057831764221191406,5.159551154007204
32,18,19,False,False,146.5082550048828,138.51119995117188,12.104059443215025,11.769078126649168,9.84257698059082,9.940596580505371,0.0009920001029968262,-0.015263080596923828,4.949523543997202
33,17,18,False,False,148.67286682128906,145.42996215820312,12.193148355584338,12.059434570418428,9.920488357543945,9.995306968688965,-0.01376795768737793,-0.06597638130187988,5.362059084989596
34,16,17,False,False,143.09410095214844,137.59779357910156,11.962194654500003,11.730208590604924,9.763899803161621,9.804011344909668,0.02427232265472412,-0.0085679292678833,5.0439058630145155
35,15,16,False,False,150.23828125,150.65203857421875,12.257172645027074,12.274039211857634,9.964262008666992,10.196989059448242,-0.024442315101623535,-0.10425329208374023,5.22607270500157
36,14,15,False,False,148.6804656982422,139.06517028808594,12.19345995598633,11.79258963451565,9.918188095092773,9.795853614807129,-0.01381993293762207,-0.01932358741760254,5.0828266679891385
37,13,14,False,False,155.02935791015625,158.48043823242188,12.451078584209332,12.588901391003978,10.104554176330566,10.58354377746582,-0.057111501693725586,-0.16163408756256104,4.935548691020813
38,12,13,False,False,146.1972198486328,137.10891723632812,12.091204234840829,11.709351700086906,9.90255069732666,9.767057418823242,0.0031128525733947754,-0.004984498023986816,5.0694211479858495
39,11,12,False,False,153.9193572998047,161.3273468017578,12.406424033532172,12.701470261420834,10.100770950317383,10.847370147705078,-0.04954266548156738,-0.1825014352798462,5.012430749018677
40,10,11,False,False,151.88330078125,140.38124084472656,12.324094318904331,11.8482589794757,10.019411087036133,9.939443588256836,-0.0356593132019043,-0.02897012233734131,5.132122153998353
41,9,10,False,False,147.75379943847656,151.33709716796875,12.155402068153753,12.301914370046996,9.91007137298584,10.236862182617188,-0.007501125335693359,-0.10927462577819824,5.631452763976995
42,8,9,False,False,145.55384826660156,152.3461151123047,12.06456995779798,12.342856845653873,9.881843566894531,10.28991413116455,0.007499814033508301,-0.11667060852050781,4.811892106023151
43,7,8,False,False,151.64083862304688,154.76927185058594,12.314253474045712,12.440629881585012,10.056568145751953,10.54977798461914,-0.03400599956512451,-0.13443195819854736,5.109899208997376
44,6,7,False,False,154.24319458007812,170.76466369628906,12.419468369462443,13.067695424071111,10.169190406799316,11.133055686950684,-0.051750898361206055,-0.2516753673553467,5.015236108039971
45,5,6,False,False,166.8665008544922,163.10629272460938,12.917681713623857,12.771307400756172,10.447254180908203,10.854598999023438,-0.13782644271850586,-0.19554078578948975,5.041464738955256
46,4,5,False,False,158.87841796875,148.29461669921875,12.604698249809474,12.177627712293505,10.342084884643555,10.177395820617676,-0.08335757255554199,-0.08697378635406494,5.05434278602479
47,3,4,False,False,153.43246459960938,143.5387725830078,12.386785886565141,11.980766777757083,10.117687225341797,10.032575607299805,-0.046222805976867676,-0.052114248275756836,5.022317455965094
48,2,3,False,False,154.22494506835938,140.03692626953125,12.418733633843644,11.833719883009367,10.318121910095215,9.93277359008789,-0.05162644386291504,-0.02644634246826172,5.090533201990183
49,1,2,False,False,151.90005493164062,137.41436767578125,12.324774031666488,11.722387456306896,10.236299514770508,9.789480209350586,-0.035773515701293945,-0.00722348690032959,5.104855305980891
50,0,1,True,False,151.46243286132812,140.12496948242188,12.307007469784363,11.837439312723925,10.195290565490723,9.835616111755371,-0.03278946876525879,-0.027091622352600098,5.087902542029042
