iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,14,OptimalGlobal,4.04500847435329,0.682,OptimalGlobal,3.58759219100968,5.314
2,13,OptimalGlobal,3.04902625398646,0.396,OptimalGlobal,3.58759219100968,5.561
3,12,OptimalGlobal,2.92166697545129,0.361,OptimalGlobal,3.58759219100968,5.368
4,11,OptimalGlobal,3.08717530105106,0.394,OptimalGlobal,3.58759219100968,6.972
5,10,OptimalGlobal,2.71022419547325,0.472,OptimalGlobal,3.58759219100968,2.557
6,9,OptimalGlobal,2.99531738490196,0.428,OptimalGlobal,3.58759219100968,3.032
7,8,OptimalGlobal,3.78178388446096,0.3,OptimalGlobal,3.58759219100968,2.63
8,7,OptimalGlobal,3.43695512684462,0.34,OptimalGlobal,3.58759219100968,3.767
9,6,OptimalGlobal,5.96462363836203,0.262,OptimalGlobal,3.58759219100968,4.985
10,5,OptimalGlobal,4.54325874733398,0.228,OptimalGlobal,3.58759219100968,2.053
11,4,OptimalGlobal,7.82965028837524,0.286,OptimalGlobal,3.58759219100968,5.407
12,3,OptimalGlobal,7.68531748541887,0.419,OptimalGlobal,3.58759219100968,6.712
13,2,OptimalGlobal,9.37325725319924,0.114,OptimalGlobal,3.58759219100968,3.729
14,1,OptimalGlobal,7.86706238491487,0.037,OptimalGlobal,3.58759219100968,12.085
