iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,5.92347353467484,0.322,OptimalGlobal,6.44771055580676,3.408
2,28,OptimalGlobal,4.10359695670175,0.324,OptimalGlobal,6.44771055580676,3.317
3,27,OptimalGlobal,3.52184404569625,0.346,OptimalGlobal,6.44771055580676,2.495
4,26,OptimalGlobal,3.04703749088013,0.297,OptimalGlobal,6.44771055580676,3.026
5,25,OptimalGlobal,2.9071854839132,0.318,OptimalGlobal,6.44771055580676,3.01
6,24,OptimalGlobal,2.92472136832756,0.287,OptimalGlobal,6.44771055580676,2.364
7,23,OptimalGlobal,2.83530110055722,0.286,OptimalGlobal,6.44771055580676,2.798
8,22,OptimalGlobal,2.73740177696637,0.264,OptimalGlobal,6.44771055580676,3.259
9,21,OptimalGlobal,2.75350315592937,0.253,OptimalGlobal,6.44771055580676,2.788
10,20,OptimalGlobal,2.88711667584968,0.243,OptimalGlobal,6.44771055580676,2.47
11,19,OptimalGlobal,2.87573355625827,0.246,OptimalGlobal,6.44771055580677,2.81
12,18,OptimalGlobal,2.87251955787696,0.242,OptimalGlobal,6.44771055580676,2.346
13,17,OptimalGlobal,2.90809597126338,0.185,OptimalGlobal,6.44771055580676,1.84
14,16,OptimalGlobal,2.59152928683934,0.184,OptimalGlobal,6.44771055580677,2.113
15,15,OptimalGlobal,2.7480755443848,0.185,OptimalGlobal,6.44771055580676,2.272
16,14,OptimalGlobal,2.43529232944506,0.172,OptimalGlobal,6.44771055580676,1.695
17,13,OptimalGlobal,2.73604316747211,0.155,OptimalGlobal,6.44771055580676,1.772
18,12,OptimalGlobal,2.86113086732616,0.145,OptimalGlobal,6.44771055580676,2.252
19,11,OptimalGlobal,2.71384253220124,0.141,OptimalGlobal,6.44771055580677,1.159
20,10,OptimalGlobal,2.82374613011131,0.134,OptimalGlobal,6.44771055580676,1.639
21,9,OptimalGlobal,3.63808588056032,0.115,OptimalGlobal,6.44771055580676,1.248
22,8,OptimalGlobal,3.2807928165299,0.109,OptimalGlobal,6.44771055580676,1.283
23,7,OptimalGlobal,3.16991829446865,0.098,OptimalGlobal,6.44771055580676,1.152
24,6,OptimalGlobal,3.76372515404617,0.092,OptimalGlobal,6.44771055580676,1.296
25,5,OptimalGlobal,3.88941658925913,0.088,OptimalGlobal,6.44771055580676,1.12
26,4,OptimalGlobal,4.71258605631549,0.064,OptimalGlobal,6.44771055580676,0.664
27,3,OptimalGlobal,6.37931812328279,0.044,OptimalGlobal,6.44771055580676,0.633
28,2,OptimalGlobal,6.93298234018223,0.024,OptimalGlobal,6.44771055580676,0.561
29,1,OptimalGlobal,8.8822108459082,0.016,OptimalGlobal,6.44771055580676,0.757
