iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,20,OptimalGlobal,24.4856407774993,0.49,OptimalGlobal,24.8035697742706,26.526
2,19,OptimalGlobal,26.6116733713449,0.528,OptimalGlobal,24.8035697742707,27.264
3,18,OptimalGlobal,36.1912029658962,0.564,OptimalGlobal,24.8035697742706,18.177
4,17,OptimalGlobal,28.7073490349812,0.423,OptimalGlobal,24.8035697742706,21.448
5,16,OptimalGlobal,36.5509154625355,0.585,OptimalGlobal,24.8035697742706,25.06
6,15,OptimalGlobal,21.8273438891797,0.386,OptimalGlobal,24.8035697742706,16.84
7,14,OptimalGlobal,21.2911963712896,0.25,OptimalGlobal,24.8035697742706,14.883
8,13,OptimalGlobal,28.8935918957698,0.465,OptimalGlobal,24.8035697742706,16.311
9,12,OptimalGlobal,12.2372968542888,0.313,OptimalGlobal,24.8035697742706,9.553
10,11,OptimalGlobal,27.5973406471712,0.388,OptimalGlobal,24.8035697742706,11.752
11,10,OptimalGlobal,25.8235783430363,0.377,OptimalGlobal,24.8035697742706,17.632
12,9,OptimalGlobal,22.4575241703212,0.318,OptimalGlobal,24.8035697742706,9.606
13,8,OptimalGlobal,22.8418725991505,0.31,OptimalGlobal,24.8035697742706,24.599
14,7,OptimalGlobal,25.2374181530217,0.3,OptimalGlobal,24.8035697742706,7.649
15,6,OptimalGlobal,17.1927397892786,0.275,OptimalGlobal,24.8035697742706,8.501
16,5,OptimalGlobal,19.3465373745211,0.232,OptimalGlobal,24.8035697742706,6.79
17,4,OptimalGlobal,14.5531025619776,0.224,OptimalGlobal,24.8035697742706,7.582
18,3,OptimalGlobal,16.9027687072274,0.038,OptimalGlobal,24.8035697742707,6.655
19,2,OptimalGlobal,22.6130063641822,0.05,OptimalGlobal,24.8035697742706,6.388
20,1,OptimalGlobal,36.5137963896467,0.031,OptimalGlobal,24.8035697742706,6.635
