iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,20.5393482545931,1.68,Feasible,80.5652652003126,60.226
2,28,OptimalGlobal,29.2249096532667,0.526,Feasible,22.5629056191915,60.779
3,27,OptimalGlobal,15.6304413443911,2.141,OptimalGlobal,21.1306447690765,50.644
4,26,OptimalGlobal,20.0702493300099,1.838,OptimalGlobal,21.1306447690764,50.399
5,25,OptimalGlobal,14.0747542781926,1.459,OptimalGlobal,21.1306447690765,41.106
6,24,OptimalGlobal,17.4545066616165,1.484,Feasible,81.5176704885914,60.202
7,23,OptimalGlobal,29.7580619053728,1.205,OptimalGlobal,21.1306447690765,50.212
8,22,OptimalGlobal,23.7374439245223,1.416,OptimalGlobal,21.1306447690765,44.417
9,21,OptimalGlobal,22.8479334471267,0.45,OptimalGlobal,21.1306447690764,38.795
10,20,OptimalGlobal,26.5044605078187,1.878,Feasible,71.4568982714131,60.212
11,19,OptimalGlobal,18.5816356362233,1.507,Feasible,88.1986640689407,60.16
12,18,OptimalGlobal,28.3137198007852,1.542,OptimalGlobal,21.1306447690765,44.011
13,17,OptimalGlobal,26.4178632707768,1.078,Feasible,22.8736944080601,60.503
14,16,OptimalGlobal,28.5610595649073,1.514,OptimalGlobal,21.1306447690764,56.163
15,15,OptimalGlobal,22.6970262176899,1.23,Feasible,28.6523205596264,60.403
16,14,OptimalGlobal,17.7732987663535,0.279,OptimalGlobal,21.1306447690765,24.825
17,13,OptimalGlobal,45.5186365227677,2.058,OptimalGlobal,21.1306447690765,46.133
18,12,OptimalGlobal,24.6329169449198,0.485,OptimalGlobal,21.1306447690764,31.034
19,11,OptimalGlobal,26.4490117661609,1.499,Feasible,21.1306447690764,60.505
20,10,OptimalGlobal,35.096972039401,0.84,Feasible,22.8988010362523,60.261
21,9,OptimalGlobal,55.1020601363681,1.822,Feasible,39.057643225516,60.324
22,8,OptimalGlobal,40.0957347843295,0.203,Feasible,25.2725455761414,60.27
23,7,OptimalGlobal,31.6155625723843,1.307,Feasible,27.9221099119691,60.207
24,6,OptimalGlobal,51.5112420255101,0.824,Feasible,38.1962237649372,60.219
25,5,OptimalGlobal,60.7221063186263,0.731,Feasible,88.2941666574711,60.083
26,4,OptimalGlobal,64.922599796398,1.234,Feasible,85.4253269819251,60.104
27,3,OptimalGlobal,63.9724985035207,0.379,Feasible,37.7501251888032,60.387
28,2,OptimalGlobal,76.7492122689429,2.251,Feasible,84.4927754445963,60.062
29,1,OptimalGlobal,53.3863880738243,0.065,OptimalGlobal,21.1306447690765,35.659
