iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,25.0630900482821,0.608,OptimalGlobal,25.4370475250906,26.423
2,28,OptimalGlobal,30.9968263714218,0.499,OptimalGlobal,25.4370475250906,27.808
3,27,OptimalGlobal,19.3653195317009,0.566,OptimalGlobal,25.4370475250906,28.028
4,26,OptimalGlobal,42.9160987663815,0.593,OptimalGlobal,25.4370475250906,43.448
5,25,OptimalGlobal,27.5551158537412,0.617,OptimalGlobal,25.4370475250906,49.432
6,24,OptimalGlobal,29.3525112302727,0.534,Feasible,33.3565985767321,60.755
7,23,OptimalGlobal,48.1295219544461,0.575,OptimalGlobal,25.4370475250906,46.781
8,22,OptimalGlobal,36.2939390121281,0.648,OptimalGlobal,25.4370475250906,43.028
9,21,OptimalGlobal,24.3224072793332,0.734,OptimalGlobal,25.4370475250906,41.543
10,20,OptimalGlobal,32.5159697052439,0.538,OptimalGlobal,25.4370475250906,31.465
11,19,OptimalGlobal,36.7222325025445,0.549,Feasible,25.9888143685116,60.781
12,18,OptimalGlobal,39.4456822436959,0.42,OptimalGlobal,25.4370475250906,10.643
13,17,OptimalGlobal,43.7334531343421,0.285,OptimalGlobal,25.4370475250906,38.511
14,16,OptimalGlobal,30.4045824910501,0.32,OptimalGlobal,25.4370475250907,37.949
15,15,OptimalGlobal,42.8177906422282,0.315,OptimalGlobal,25.4370475250906,36.727
16,14,OptimalGlobal,29.5023492375274,0.553,OptimalGlobal,25.4370475250906,21.393
17,13,OptimalGlobal,54.3193332075568,0.405,OptimalGlobal,25.4370475250907,27.1
18,12,OptimalGlobal,38.922033089512,0.661,OptimalGlobal,25.4370475250906,28.105
19,11,OptimalGlobal,62.4811543310027,0.529,OptimalGlobal,25.4370475250906,21.754
20,10,OptimalGlobal,40.6958791982958,0.335,Feasible,25.4370475250906,60.383
21,9,OptimalGlobal,66.7404120419579,0.353,OptimalGlobal,25.4370475250906,55.172
22,8,OptimalGlobal,27.1155001596874,0.388,Feasible,25.4370475250906,60.428
23,7,OptimalGlobal,35.7496222462593,0.27,Feasible,27.3740544907059,60.293
24,6,OptimalGlobal,73.0138422564591,0.308,OptimalGlobal,25.4370475250908,25.953
25,5,OptimalGlobal,39.9443387954241,0.304,OptimalGlobal,25.4370475250906,58.431
26,4,OptimalGlobal,75.8624163810941,0.421,OptimalGlobal,25.4370475250906,35.048
27,3,OptimalGlobal,54.3461475634056,0.277,OptimalGlobal,25.4370475250906,26.336
28,2,OptimalGlobal,103.029915941206,0.254,OptimalGlobal,25.4370475250906,37.707
29,1,OptimalGlobal,101.7489341561,0.035,OptimalGlobal,25.4370475250906,21.691
