dataset,mode,bin,n_runs,n_ok,n_with_selection,runtime_mean_seconds,runtime_median_seconds,runtime_std_seconds,runtime_cv,runtime_p95_seconds,mean_pairwise_jaccard
FD004,sensors,low,5,5,5,451.7658865668811,453.05381190101616,3.6322871979820888,0.008040198045020718,455.3638089231681,1.0
FD004,windows,low,5,5,5,649.892469665641,650.5067464211024,2.1177979063806047,0.003258689714423337,651.9856072439812,1.0
