iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,4.0869069551601,0.434,OptimalGlobal,4.61513447385347,8.279
2,28,OptimalGlobal,3.39999105924695,0.415,OptimalGlobal,4.61513447385347,6.993
3,27,OptimalGlobal,3.38380580699153,0.412,OptimalGlobal,4.61513447385347,3.738
4,26,OptimalGlobal,2.52691304518972,0.445,OptimalGlobal,4.61513447385347,4.925
5,25,OptimalGlobal,2.23562666786952,0.423,OptimalGlobal,4.61513447385347,3.208
6,24,OptimalGlobal,1.99809534797931,0.454,OptimalGlobal,4.61513447385347,4.768
7,23,OptimalGlobal,2.31774156519589,0.405,OptimalGlobal,4.61513447385347,3.422
8,22,OptimalGlobal,2.09407472374498,0.411,OptimalGlobal,4.61513447385347,4.194
9,21,OptimalGlobal,1.78289479092627,0.366,OptimalGlobal,4.61513447385347,4.756
10,20,OptimalGlobal,1.70567939364062,0.411,OptimalGlobal,4.61513447385347,2.921
11,19,OptimalGlobal,1.69946464649634,0.373,OptimalGlobal,4.61513447385347,3.547
12,18,OptimalGlobal,1.68290603740568,0.348,OptimalGlobal,4.61513447385347,5.397
13,17,OptimalGlobal,1.79535733009005,0.338,OptimalGlobal,4.61513447385347,2.686
14,16,OptimalGlobal,1.54859958522213,0.411,OptimalGlobal,4.61513447385347,2.86
15,15,OptimalGlobal,1.56623755382942,0.405,OptimalGlobal,4.61513447385347,2.87
16,14,OptimalGlobal,1.60015300268446,0.334,OptimalGlobal,4.61513447385347,1.973
17,13,OptimalGlobal,1.65717188620512,0.32,OptimalGlobal,4.61513447385347,1.99
18,12,OptimalGlobal,1.70245305552843,0.288,OptimalGlobal,4.61513447385347,2.19
19,11,OptimalGlobal,1.8175130593453,0.344,OptimalGlobal,4.61513447385347,2.311
20,10,OptimalGlobal,2.10386006462233,0.364,OptimalGlobal,4.61513447385347,1.736
21,9,OptimalGlobal,2.44627495380266,0.294,OptimalGlobal,4.61513447385346,4.052
22,8,OptimalGlobal,2.46791776877744,0.321,OptimalGlobal,4.61513447385347,1.952
23,7,OptimalGlobal,3.04517386695629,0.252,OptimalGlobal,4.61513447385347,1.593
24,6,OptimalGlobal,3.1575440415397,0.272,OptimalGlobal,4.61513447385347,1.659
25,5,OptimalGlobal,3.59466398708086,0.314,OptimalGlobal,4.61513447385347,2.068
26,4,OptimalGlobal,4.24537110198029,0.37,OptimalGlobal,4.61513447385347,10.551
27,3,OptimalGlobal,5.46821966625033,0.293,OptimalGlobal,4.61513447385347,8.147
28,2,OptimalGlobal,5.40217807175498,0.287,OptimalGlobal,4.61513447385346,7.473
29,1,OptimalGlobal,5.17275774768893,0.03,OptimalGlobal,4.61513447385347,20.472
