iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,14,450,False,True,788.0714721679688,1749.486572265625,28.07261071165218,41.82686424136556,17.858936309814453,26.150165557861328,0.7865939140319824,0.6449164152145386,0.0
2,13,420,False,False,7.937550067901611,22.167325973510742,2.8173658029978306,4.70821898104907,2.171055555343628,3.5143985748291016,0.8861854672431946,0.6828975677490234,3.8617273569107056
3,12,390,False,False,5.005370616912842,35.69756317138672,2.237268561642263,5.9747437745385135,1.5149502754211426,3.986029863357544,0.9282292723655701,0.48934829235076904,3.6592175411060452
4,11,360,False,False,10.073485374450684,25.025768280029297,3.1738754503683166,5.002576164340659,2.3969104290008545,3.724963426589966,0.8555588722229004,0.6420077085494995,3.6693678060546517
5,10,330,False,False,7.270937919616699,32.193965911865234,2.6964676744987504,5.673972674578653,1.962246060371399,4.048966407775879,0.8957438468933105,0.5394670963287354,3.6136534800752997
6,9,300,False,False,12.408055305480957,28.700746536254883,3.5225069631557804,5.357307769416919,2.7889280319213867,3.9306914806365967,0.8220840692520142,0.5894373655319214,3.5057587248738855
7,8,270,False,False,15.20296859741211,22.075206756591797,3.899098433921887,4.69842598713567,2.9575815200805664,3.433607816696167,0.7820084691047668,0.6842153668403625,3.605641382979229
8,7,240,False,False,12.39487075805664,29.916471481323242,3.520634993585197,5.469595184410199,2.609508752822876,4.263289451599121,0.8222730755805969,0.5720465183258057,3.613771005999297
9,6,210,False,False,10.632341384887695,22.94001007080078,3.2607271251804706,4.789573057256855,2.438493251800537,3.7451894283294678,0.8475455641746521,0.6718444228172302,3.9269198458641768
10,5,180,False,False,21.1708927154541,26.035255432128906,4.601183838476148,5.102475422001453,3.622279405593872,3.957054853439331,0.6964359283447266,0.6275670528411865,3.5655859240796417
11,4,150,False,False,20.04633140563965,47.7340087890625,4.477312967131028,6.908980300236967,3.6746370792388916,5.107723712921143,0.712560772895813,0.31716758012771606,3.694657302927226
12,3,120,False,False,25.328561782836914,71.1451416015625,5.03274892904831,8.434757945641504,3.967867851257324,5.819643020629883,0.6368201971054077,-0.017727375030517578,3.508077007951215
13,2,90,False,False,28.67575454711914,75.73289489746094,5.354974747570631,8.702464874819142,4.053326606750488,6.245426177978516,0.5888256430625916,-0.08335494995117188,3.5552610591985285
14,1,60,False,False,97.38707733154297,155.04652404785156,9.868489110879283,12.451767908528153,8.552846908569336,10.093042373657227,-0.39640867710113525,-1.2179319858551025,3.6156568580772728
15,0,30,True,False,396.93670654296875,566.7179565429688,19.92327047808589,23.80583870698465,18.876253128051758,22.054506301879883,-4.691575050354004,-7.106868743896484,3.921417678007856
