iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,14,OptimalGlobal,3.00329959341715,1.556,OptimalGlobal,3.43014823201295,17.518
2,13,OptimalGlobal,2.39828420264273,2.194,OptimalGlobal,3.43014823201294,12.906
3,12,OptimalGlobal,2.70421200147386,1.599,OptimalGlobal,3.43014823201295,13.587
4,11,OptimalGlobal,2.69541556128596,2.254,OptimalGlobal,3.43014823201295,15.386
5,10,OptimalGlobal,2.75753628794769,1.28,OptimalGlobal,3.43014823201295,12.482
6,9,OptimalGlobal,3.4104410543637,2.357,OptimalGlobal,3.43014823201295,20.648
7,8,OptimalGlobal,2.87268055227396,1.335,OptimalGlobal,3.43014823201295,13.555
8,7,OptimalGlobal,3.78154293033417,1.378,OptimalGlobal,3.43014823201295,13.069
9,6,OptimalGlobal,2.36706747252315,1.146,OptimalGlobal,3.43014823201295,5.548
10,5,OptimalGlobal,3.06564812522534,0.884,OptimalGlobal,3.43014823201295,8.717
11,4,OptimalGlobal,5.26544747908211,0.767,OptimalGlobal,3.43014823201295,7.033
12,3,OptimalGlobal,4.02501589681187,0.691,OptimalGlobal,3.43014823201295,4.759
13,2,OptimalGlobal,12.274130812185,0.651,OptimalGlobal,3.43014823201295,6.067
14,1,OptimalGlobal,20.9591349830016,0.067,OptimalGlobal,3.43014823201295,19.263
